ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS West London CCG,31/10/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,-16925.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,-10760.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,-10566.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,-17565.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,87316.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,23511.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,11589.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,1642.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,71308.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,10728.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,6080.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,29475.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,8889.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,7110.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,578.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,2447.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,66765.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,19525.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,11031.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,1273.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,6925.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,8556.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,5253.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34167710,38639.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34167710,5843.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34167710,665.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,49937.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,9344.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,12243.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,950.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,15971.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,8778.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,3513.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,38952.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,7475.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,8768.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,733.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,3369.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,2174.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,116893.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,1542.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,4987.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,7292.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,7353.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,105288.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,26191.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,18279.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,1922.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,35435.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,1652.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,90.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,6842.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,65857.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,15569.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,8135.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,1283.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,6694.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,4473.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,16688.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,3879.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,7664.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,308.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,1611.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,1180.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,51106.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,11082.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,10555.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,965.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,3473.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,62292.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,11572.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,10292.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,1126.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,5275.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,3494.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,-13759.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,-6297.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,-10844.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,-11445.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,130754.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,8232.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,23316.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,15868.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,4099.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAND UNION HEALTH CENTRE,34167730,8516.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,2468.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,14666.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,7802.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,10599.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167731,-1045.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167731,-1001.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167731,-24686.0,NWWL 07 - October.pdf.csv,-1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,25228.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,5151.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,2121.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,442.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,904.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,1688.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,43479.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,5807.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,3188.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,676.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,12430.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,2047.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,2273.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,43511.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,9220.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,4673.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,843.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,1356.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,4098.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,1814.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,1698.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,9623.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,69999.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,7000.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,17669.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,13760.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,3485.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,REDCLIFFE SURGERY,34189295,7242.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,1355.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,8047.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,34189295,5672.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34204620,50033.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34204628,49115.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34204629,42621.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34206562,81833.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,34206564,5065333.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,34206566,2448667.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,34206568,5012500.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST",34206570,251333.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34206572,7245166.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34206575,64000.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34206577,881666.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34206579,124500.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34206581,100000.0,NWWL 07 - October.pdf.csv,1
NHS West London CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34206583,184166.0,NWWL 07 - October.pdf.csv,1
