ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,2092.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,1964.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,50.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,7548.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,180.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,5164.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34277293,4287.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR B MANGWANA & PARTNER,34277298,641.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34277298,34698.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34277298,2741.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34277298,679.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34277298,34.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34277298,2406.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,77559.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,9017.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,1495.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,2624.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,6100.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,84.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,375.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34277301,431.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JI KOPPEL,34277303,138.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,81794.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,13234.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,1566.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,5480.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,13.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,6271.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,640.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,34277303,0.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,28470.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,3195.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,506.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,5916.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,2112.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,50.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34277305,2027.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34277307,41390.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34277307,4635.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34277307,785.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34277307,23750.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34277307,2452.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,81896.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,4081.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,1582.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,18759.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,3458.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,147.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34277309,6142.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,8264.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,89147.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,11191.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,4098.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SAMJI & PARTNERS,34277312,8538.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,1713.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,2197.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,87.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,34277312,7051.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,34277314,53340.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,34277314,2216.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,34277314,1034.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,34277314,44219.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,34277314,90.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,34277314,3804.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,Non-NHS trade<1Yr-LMC Levy Payment,BALANCE SHEET,LONDONWIDE LMCS,34341455,47579.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,Non-NHS trade<1Yr-LMC Levy Payment,BALANCE SHEET,LONDONWIDE LMCS,34341463,47579.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,GRACEFUL CARE LTD,34341472,25809.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,FAIRLIE HEALTHCARE LTD,34341475,29689.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,GRACEFUL CARE LTD,34341480,152118.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,H&F GP FEDERATION,34409597,-57107.0,NWHF 07 - October.pdf.csv,-1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,H&F GP FEDERATION,34419623,57107.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,H&F GP FEDERATION,34419626,57069.0,NWHF 07 - October.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,34449241,50551.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34460870,40502.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34460881,29698.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34460888,27400.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,CONNECT HEALTH LTD,34488402,190042.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Learning Disab(<65),ADULT JOINT FUNDED CONTINUING CARE,SEQUENCE CARE LTD,34488446,25641.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,MY LIFE CHOICE LTD,34488463,27224.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,GRACEFUL CARE LTD,34488478,60474.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,BRIGHTERKIND,34492582,25928.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,STAFF MANAGEMENT LTD T/AS ACTIVE ASSISTANCE,34492673,29075.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,34508291,-146132.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34513872,-69435.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34513872,-5841.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34513872,-444.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513875,-1014.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513875,-135.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513875,-2691.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513875,-11083.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513875,-15598.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,5332.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,129037.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,30895.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,2520.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,3646.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,4788.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34513876,9613.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517263,-67332.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517263,-5802.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517263,-395.0,NWHF 08 - November.pdf.csv,-1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517264,137467.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517264,2841.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517264,1028.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34517264,3095.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,138400.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,2930.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,1089.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,46509.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Prem Other,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,5479.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,1381.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,34541943,3494.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Clinical&Medical-Voluntary Sector,COMMISSIONING - NON ACUTE,MARIE STOPES INTERNATIONAL,34547567,25900.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34569646,58373.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Basic Sal-Rechgs to-from Other NHS,ADMINISTRATION & BUSINESS SUPPORT,NHS BRENT CCG,34569652,120951.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,34569652,27186.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Basic Sal-Rechgs to-from Other NHS,PROGRAMME PROJECTS,NHS BRENT CCG,34569652,54672.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,GRACEFUL CARE LTD,34569698,62931.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CITY OF WESTMINSTER,34569715,41098.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CITY OF WESTMINSTER,34569723,59995.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34569731,29698.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34571965,44671.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34571966,56255.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34571967,64900.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34571968,69226.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34571969,83929.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),34571970,95183.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34571971,97022.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34571972,101129.0,NWHF 08 - November.pdf.csv,1
NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34571973,101996.0,NWHF 08 - November.pdf.csv,1
