date,expensetype,supplier,transactionnumber,amount,file,negative,ccg,expensearea
30/06/2020,C&M-GMS PCN DES Clinical Director,MISSION PRACTICE,32823016,2731.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,ME - GMS GP Prior Year ERs,STROUTS PLACE MEDICAL CENTRE,32823024,2800.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES Clinical Director,DR N SELVAN,32838000,2809.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS PCN DES Participation,BARKANTINE PRACTICE,32674105,2956.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Other,MISSION PRACTICE,32823016,3083.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Other,STROUTS PLACE MEDICAL CENTRE,32823024,3133.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS PCN DES Clinical Director,ST PAULS WAY MEDICAL CENTRE,32692534,3260.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Apprenticeship Levy Payable,HMRC,32769435,3458.0,NETH 03 - June.pdf.csv,1,,BALANCE SHEET
30/06/2020,C&M-GMS Prem Rates,DOCKLANDS MEDICAL CENTRE LONDON,32822999,3520.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Cost Rent,GROVE ROAD SURGERY,32823009,3625.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS DES Extended Hours Access,CITY WELLBEING PRACTICE,32837993,3978.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Water Rates,BLITHEHALE MEDICAL CENTRE,32822995,3997.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS DES Extended Hours Access,TREDEGAR MEDICAL SURGERY,32838008,4045.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Baseline Adjustment,BLITHEHALE MEDICAL CENTRE,32822995,4051.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES PCN support,CITY WELLBEING PRACTICE,32837993,4115.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,C&M-GMS PCN DES PCN support,TREDEGAR MEDICAL SURGERY,32838008,4184.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,C&M-GMS PCO Other,SPITALFIELDS GMS PRACTICE,32823020,4185.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Addtl Staff Paymts,GLOBETOWN SURGERY,32838003,4205.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M- PCN DES CARE HOME PREMIUM,EAST ONE HEALTH,32692532,4224.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Addtl Staff Paymts,ABERFELDY STREET PRACTICE,32822991,4224.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Income tax <1Yr-Student Loans,HMRC,32769435,4267.0,NETH 03 - June.pdf.csv,1,,BALANCE SHEET
30/06/2020,C&M-GMS DES Extended Hours Access,JUBILEE STREET PRACTICE,32838005,4476.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M- PCN DES CARE HOME PREMIUM,XX PLACE,32838009,4608.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES PCN support,JUBILEE STREET PRACTICE,32838005,4631.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,C&M-APMS QOF Aspiration,POLLARD ROW SURGERY,32692533,4698.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS QOF Aspiration,ISLAND MEDICAL CENTRE,32674108,4740.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS DES Extended Hours Access,ALBION HEALTH CENTRE,32822993,4766.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M- PCN DES CARE HOME PREMIUM,POLLARD ROW SURGERY,32692533,4896.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Doctors Ret Scheme,BLITHEHALE MEDICAL CENTRE,32822995,4922.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES PCN support,ALBION HEALTH CENTRE,32822993,4930.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,C&M-APMS Contract KPIs,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,32674114,4966.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS Prem Service Charges,BARKANTINE PRACTICE,32674105,5000.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Rates,CITY WELLBEING PRACTICE,32837993,5083.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS DES Extended Hours Access,MISSION PRACTICE,32823016,5485.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Baseline Adjustment,DOCKLANDS MEDICAL CENTRE LONDON,32822999,5517.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,ME-GMS GP Pension ERs Adjustments,STROUDLY WALK,32823022,5589.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS DES Extended Hours Access,DR N SELVAN,32838000,5643.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES PCN support,MISSION PRACTICE,32823016,5674.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,C&M-GMS PCO Other,ALBION HEALTH CENTRE,32822993,5731.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES PCN support,DR N SELVAN,32838000,5837.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,ME-PMS GP Prior Year EEs,EAST ONE HEALTH,32692532,5906.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Rates,JUBILEE STREET PRACTICE,32838005,5925.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS Contract KPIs,ST PAULS WAY MEDICAL CENTRE,32692534,5941.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS Contract KPIs,ST ANDREWS HEALTH CENTRE,32674111,6014.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,ME-GMS GP Pension EEs,STROUDLY WALK,32823022,6051.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Other,SPITALFIELDS GMS PRACTICE,32823020,6291.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,"C&M-APMS DES Extended Hours 
Access",ST PAULS WAY MEDICAL CENTRE,32692534,6548.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Other,LIMEHOUSE PRACTICE,32823014,6755.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS PCN DES PCN support,ST PAULS WAY MEDICAL CENTRE,32692534,6774.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,ME - PMS GP Prior Year ERs,EAST ONE HEALTH,32692532,6794.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,POLLARD ROW SURGERY,32692533,6964.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M- PCN DES CARE HOME PREMIUM,DR N SELVAN,32838000,7200.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Other,MISSION PRACTICE,32823016,7240.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,GROVE ROAD SURGERY,32823009,7685.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Other,ST STEPHENS HEALTH CENTRE LONDON,32823027,7996.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Computer Software/License,CLOUD2 LTD,32799679,8134.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-APMS Prem Service Charges,ST ANDREWS HEALTH CENTRE,32674111,8333.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Notional Rent,HARLEY GROVE MEDICAL CENTRE,32823007,8375.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,ME - PMS GP Prior Year ERs,BARKANTINE PRACTICE,32674105,8563.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS Contract KPIs,BARKANTINE PRACTICE,32674105,8604.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M- PCN DES CARE HOME PREMIUM,JUBILEE STREET PRACTICE,32838005,8640.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Other,BLITHEHALE MEDICAL CENTRE,32822995,9068.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,RUSTON STREET CLINIC,32823018,9101.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCO Locum Sickness,GLOBETOWN SURGERY,32838003,9176.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Baseline Adjustment,STROUDLY WALK,32823022,9207.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS QOF Aspiration,ST ANDREWS HEALTH CENTRE,32674111,9234.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,ISLAND MEDICAL CENTRE,32674108,9278.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,BRAYFORD SQUARE SURGERY,32823033,9467.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS QOF Aspiration,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,32674114,9640.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Healthcentre Rates,BLITHEHALE MEDICAL CENTRE,32822995,9860.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Programme Support Costs,CARNALL FARRAR LTD,32817434,9998.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-GMS QOF Aspiration,STROUTS PLACE MEDICAL CENTRE,32823024,10040.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS QOF Aspiration,EAST ONE HEALTH,32692532,10264.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,HARLEY GROVE MEDICAL CENTRE,32823007,10523.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES Clin Pharmacist,ALBION HEALTH CENTRE,32822993,10859.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,STROUDLY WALK,32823022,11079.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Rates,GLOBETOWN SURGERY,32838003,11371.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,ME-GMS GP Pension EEs,DR S RANA-MASSON,32823002,11498.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,ABERFELDY STREET PRACTICE,32822991,11591.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS QOF Aspiration,ST PAULS WAY MEDICAL CENTRE,32692534,11788.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-APMS QOF Aspiration,BARKANTINE PRACTICE,32674105,11952.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES Clin Pharmacist,JUBILEE STREET PRACTICE,32838005,11969.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,ME-GMS GP Pension ERs Adjustments,DR S RANA-MASSON,32823002,12251.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,DR S RANA-MASSON,32823002,12351.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Actual Rent,ISLAND HEALTH,32823011,12687.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,ALBION HEALTH CENTRE,32822993,14628.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Rates,MISSION PRACTICE,32823016,14744.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Baseline Adjustment,XX PLACE,32838009,14790.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,DOCKLANDS MEDICAL CENTRE LONDON,32822999,15656.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Rates,SPITALFIELDS GMS PRACTICE,32823020,15694.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,CITY WELLBEING PRACTICE,32837993,16121.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,ST ANDREWS HEALTH CENTRE,32674111,16309.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES Clin Pharmacist,CITY WELLBEING PRACTICE,32837993,16710.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,EAST ONE HEALTH,32692532,17542.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES Clin Pharmacist,DR N SELVAN,32838000,17788.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Achievement,HARLEY GROVE MEDICAL CENTRE,32823007,18763.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS PCN DES Clin Pharmacist,TREDEGAR MEDICAL SURGERY,32838008,19028.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Other Baseline Adjustment,HARFORD HEALTH CENTRE,32823005,19126.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,32674114,19230.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,BETHNAL GREEN HEALTH CENTRE,32822989,19348.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,SPITALFIELDS GMS PRACTICE,32823020,19498.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,BLITHEHALE MEDICAL CENTRE,32822995,19796.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS PCO Doctors Ret Scheme,ST PAULS WAY MEDICAL CENTRE,32692534,19999.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,ST PAULS WAY MEDICAL CENTRE,32692534,21753.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,WAPPING HEALTH CENTRE,32823030,21937.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Achievement,ABERFELDY STREET PRACTICE,32822991,22360.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Achievement,ALBION HEALTH CENTRE,32822993,22634.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,GLOBETOWN SURGERY,32838003,22819.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-PMS QOF Aspiration,BARKANTINE PRACTICE,32674105,22839.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,ST STEPHENS HEALTH CENTRE LONDON,32823027,24216.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Contract & Agency-Agency Int Mgr,ERNST & YOUNG LLP,32779418,25000.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-GMS Global Sum,BRAYFORD SQUARE SURGERY,32823033,25518.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,External Consultancy Fees,HEALTH-E-FINANCIALS LTD,32558161,25840.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-GMS QOF Aspiration,HARFORD HEALTH CENTRE,32823005,27132.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,ISLAND HEALTH,32823011,27480.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,LIMEHOUSE PRACTICE,32823014,28823.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,GROVE ROAD SURGERY,32823009,29722.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,"Hcare Srv Rec Fdtn Trust-Over/ Under 
Performance","ST GEORGES UNIVERSITY HOSPITALS NHS 
FOUNDATION TRUST",32828806,30452.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
30/06/2020,"Hcare Srv Rec NHS Trust-Contract 
Baseline","ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS 
TRUST",32654112,30498.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
30/06/2020,C&M-GMS Global Sum,RUSTON STREET CLINIC,32823018,31678.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Achievement,SPITALFIELDS GMS PRACTICE,32823020,32746.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,STROUDLY WALK,32823022,33270.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,MISSION PRACTICE,32823016,33622.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Achievement,BLITHEHALE MEDICAL CENTRE,32822995,33997.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,JUBILEE STREET PRACTICE,32838005,34905.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,DR N SELVAN,32838000,35268.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Achievement,ST STEPHENS HEALTH CENTRE LONDON,32823027,38576.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS QOF Aspiration,CHRISP STREET HEALTH CENTRE,32822997,40229.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,TREDEGAR MEDICAL SURGERY,32838008,40526.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Computer Software/License,CLOUD2 LTD,32799679,40672.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-GMS QOF Aspiration,XX PLACE,32838009,41533.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,STROUTS PLACE MEDICAL CENTRE,32823024,41956.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,DR S RANA-MASSON,32823002,42349.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Baseline,NHS TRUST,32654050,42834.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
30/06/2020,C&M-GMS Global Sum,CITY WELLBEING PRACTICE,32837993,44018.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Programme Support Costs,FUTUREGOV LTD,32799789,45625.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-GMS Prem Actual Rent,XX PLACE,32838009,46990.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,"Hcare Srv Rec Fdtn Trust-Contract 
Baseline","CHELSEA AND WESTMINSTER HOSPITAL NHS 
FOUNDATION TRUST",32654058,48545.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
30/06/2020,Programme Support Costs,CARNALL FARRAR LTD,32817434,49990.0,NETH 03 - June.pdf.csv,1,,PROGRAMME PROJECTS
30/06/2020,C&M-APMS Contract Value,POLLARD ROW SURGERY,32692533,50449.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,"Hcare Srv Rec NHS Trust-Contract 
Baseline",LEWISHAM & GREENWICH NHS TRUST,32654085,55056.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
30/06/2020,Clinical&Medical-Independent Sector,LOOK AHEAD CARE & SUPPORT LTD,32647793,55100.0,NETH 03 - June.pdf.csv,1,,
30/06/2020,C&M-GMS Global Sum,HARLEY GROVE MEDICAL CENTRE,32823007,56758.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Prem Healthcentre Rent,BLITHEHALE MEDICAL CENTRE,32822995,59139.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Cont Care- Retrospective Claims,LONDON BOROUGH OF TOWER HAMLETS,32855937,63706.0,NETH 03 - June.pdf.csv,1,,
30/06/2020,C&M-GMS Global Sum,ALBION HEALTH CENTRE,32822993,64404.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Clinical&Medical-Independent Sector,LOOK AHEAD CARE & SUPPORT LTD,32647796,64956.0,NETH 03 - June.pdf.csv,1,,
30/06/2020,C&M-GMS Global Sum,BETHNAL GREEN HEALTH CENTRE,32822989,65692.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,ABERFELDY STREET PRACTICE,32822991,66142.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,C&M-GMS Global Sum,DOCKLANDS MEDICAL CENTRE LONDON,32822999,66478.0,NETH 03 - June.pdf.csv,1,,"PRC DELEGATED CO-
COMMISSIONING"
30/06/2020,Clinical&Medical-Independent Sector,BARKANTINE PRACTICE,32762304,67379.0,NETH 03 - June.pdf.csv,1,,LOCAL ENHANCED SERVICES
30/06/2020,National Insurance < 1 yr-NI-EES,HMRC,32769435,71053.0,NETH 03 - June.pdf.csv,1,,BALANCE SHEET
30/06/2020,"Hcare Srv Rec NHS Trust-Contract 
Baseline",IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32654074,71505.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
30/06/2020,"Hcare Srv Rec Fdtn Trust-Contract 
Baseline",NORTH EAST LONDON NHS FOUNDATION TRUST,32654099,71505.0,NETH 03 - June.pdf.csv,1,,ACUTE COMMISSIONING
