ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33972442,338.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33972442,6999.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33972442,4134.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33972442,2922.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33972442,186.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33972442,10845.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SHAFTESBURY MEDICAL CENTRE,33972443,390.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,2380.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,33572.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,1504.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,2091.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,2389.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,966.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,46.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,4303.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,405.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33972443,262.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,769.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,2300.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,17293.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,140.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,2597.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,649.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,1884.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,1450.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,33972445,2274.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,GLOBAL DIAGNOSTICS LTD,33977017,310705.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,LABEX FACILITIES LLP,33977019,126227.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,ECONSULT HEALTH LTD,33977034,34020.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Services From Local Authorities,INTERMEDIATE CARE,LONDON BOROUGH OF HARROW,33977043,64377.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Services From Local Authorities,INTERMEDIATE CARE,LONDON BOROUGH OF HARROW,33977044,77656.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Services From Local Authorities,INTERMEDIATE CARE,LONDON BOROUGH OF HARROW,33977045,100406.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care- Children,Children's Continuing Care Personal Health,MY SUPPORT MONEY,33977051,13881.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (65+),"Budgets
CHC AD FULL FUND PERS HLTH BUD",MY SUPPORT MONEY,33977051,25792.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33977051,5173.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33977052,45543.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33977053,16907.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33977053,22872.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care- Palliative Care,CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33977056,12269.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (65+),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,33977056,16310.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CAPITAL STAFFING SERVICES LTD,33977080,29455.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HARROW HEALTH CIC,33977094,65300.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HARROW HEALTH CIC,33977097,45442.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Computer Hardware Purch,PRIMARY CARE IT,EXPONENTIAL-E LTD,34008124,27585.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Over/ Under,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34051623,49762.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,"Performance
Programme Support Costs",CHILD AND ADOLESCENT MENTAL HEALTH,BARNARDOS,34051648,135000.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Over/ Under,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34051652,-49762.0,NWHA 06 - September.pdf.csv,-1
NHS Harrow CCG,30-Sep-20,"Performance
Cont Care-Physical Disab (<65)",CHC ADULT FULLY FUNDED,CAPITAL STAFFING SERVICES LTD,34051662,29455.0,NWHA 06 - September.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMISSIONING SCHEMES,Programme Support Costs,HARROW HEALTH CIC,34075620,35815.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,GENERAL RESERVE - PROGRAMME,Programme Support Costs,HARROW HEALTH CIC,34075620,13118.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,CHC ADULT FULLY FUNDED,Cont Care-Mental Health (65+),CARE UK COMMUNITY PARTNERSHIPS LTD,34120634,38571.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,Non-NHS trade<1Yr-LMC Levy Payment,LONDONWIDE LMCS,34130474,44288.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,Non-NHS trade<1Yr-LMC Levy Payment,LONDONWIDE LMCS,34130485,44288.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,CHC AD FULL FUND PERS HLTH BUD,Cont Care- Palliative Care,MY SUPPORT MONEY,34130530,-31099.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Clinical&Medical-Commercial Sector,HARROW HEALTH CIC,34156441,35520.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Clinical&Medical-Commercial Sector,PHYSIOLINK CLINICS LTD,34156443,25534.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,Income tax <1Yr,HMRC,34197292,29302.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,Income tax <1Yr-Student Loans,HMRC,34197292,1190.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,National Insurance < 1 yr-NI- ERS,HMRC,34197292,22402.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,National Insurance < 1 yr-NI-EES,HMRC,34197292,15667.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,BALANCE SHEET,Statutory Mat Pay < 1 yr,HMRC,34197292,-556.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec NHS Trust-Contract Baseline,BARTS HEALTH NHS TRUST,34201803,84667.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,MENTAL HEALTH CONTRACTS,Hcare Srv Rec Fdtn Trust-Contract Baseline,CENTRAL & NORTH WEST LONDON NHS FOUNDATION,34201807,2330100.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,MENTAL HEALTH CONTRACTS,Hcare Srv Rec Fdtn Trust-Contract Baseline,"TRUST
CENTRAL & NORTH WEST LONDON NHS FOUNDATION",34201808,45067.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Hcare Srv Rec NHS Trust-Contract Baseline,"TRUST
CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST",34201809,886833.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,34201811,108000.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec NHS Trust-Contract Baseline,"TRUST
EAST AND NORTH HERTFORDSHIRE NHS TRUST",34201812,90000.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34201813,122833.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec NHS Trust-Contract Baseline,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34201814,1237000.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,AMBULANCE SERVICES,Hcare Srv Rec NHS Trust-Contract Baseline,LONDON AMBULANCE SERVICE NHS TRUST,34201815,789000.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec NHS Trust-Contract Baseline,LONDON NORTH WEST HEALTHCARE NHS TRUST,34201816,10724001.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Hcare Srv Rec NHS Trust-Contract Baseline,LONDON NORTH WEST HEALTHCARE NHS TRUST,34201817,446832.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34201818,676500.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34201819,235500.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,ROYAL FREE LONDON NHS FOUNDATION TRUST,34201820,988000.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec NHS Trust-Contract Baseline,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34201821,266833.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34201822,555833.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec Fdtn Trust-Contract Baseline,UNIVERSITY COLLEGE LONDON HOSPITALS NHS,34201823,458167.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,ACUTE COMMISSIONING,Hcare Srv Rec NHS Trust-Contract Baseline,"FOUNDATION TRUST
WEST HERTFORDSHIRE HOSPITALS NHS TRUST",34201824,374167.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Clinical&Medical-Independent Sector,HARROW SPECSAVERS HEARCARE LTD,34219472,-70204.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,GP FORWARD VIEW,Programme Support Costs,HARROW HEALTH CIC,34219520,42583.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Clinical&Medical-Commercial Sector,HARROW HEALTH CIC,34219600,28905.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Clinical&Medical-Commercial Sector,HARROW HEALTH CIC,34238392,38130.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,COMMUNITY SERVICES,Clinical&Medical-Commercial Sector,HARROW HEALTH CIC,34238395,35872.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,CHC CHILDREN,Cont Care- Children,LONDON BOROUGH OF HARROW,34267873,27925.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,CHC CHILDREN,Cont Care- Children,LONDON BOROUGH OF HARROW,34267900,-27925.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,ADO THE ENTERPRISE PRACTICE,34288055,831.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,ADO THE ENTERPRISE PRACTICE,34288055,32180.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,ADO THE ENTERPRISE PRACTICE,34288055,1193.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,ADO THE ENTERPRISE PRACTICE,34288055,20.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,ADO THE ENTERPRISE PRACTICE,34288055,2777.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS GP Statutory Levy,DR A KELSHIKER & PARTNER,34288057,-7487.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Actual Rent,DR A KELSHIKER & PARTNER,34288057,-6325.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,ME - PMS TPS Added Years Adj EEs,DR A KELSHIKER & PARTNER,34288057,-300.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,ME-PMS GP Pension EEs-PMS,DR A KELSHIKER & PARTNER,34288057,-6102.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,ME-PMS GP Pension ERs Adjs - PMS,DR A KELSHIKER & PARTNER,34288057,-8316.0,NWHA 07 - October.pdf.csv,-1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Contract Value,DR A KELSHIKER & PARTNER,34288060,181833.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,LOCAL ENHANCED SERVICES,C&M-PMS Cost of Drugs -Prescribing,DR A KELSHIKER & PARTNER,34288060,5702.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS PCN DES Participation,DR A KELSHIKER & PARTNER,34288060,5345.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS PCO Locum Sickness,DR A KELSHIKER & PARTNER,34288060,31730.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Actual Rent,DR A KELSHIKER & PARTNER,34288060,1581.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Notional Rent,DR A KELSHIKER & PARTNER,34288060,27250.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Rates,DR A KELSHIKER & PARTNER,34288060,71.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Water Rates,DR A KELSHIKER & PARTNER,34288060,4672.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prof fees Prescribing,DR A KELSHIKER & PARTNER,34288060,363.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS QOF Aspiration,DR A KELSHIKER & PARTNER,34288060,14055.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Contract Value,DR C JENNER & PARTNERS,34288064,91692.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,LOCAL ENHANCED SERVICES,C&M-PMS Cost of Drugs -Prescribing,DR C JENNER & PARTNERS,34288064,1428.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS PCN DES Participation,DR C JENNER & PARTNERS,34288064,3231.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS PCO Locum Adop/Pat/Mat,DR C JENNER & PARTNERS,34288064,8757.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Actual Rent,DR C JENNER & PARTNERS,34288064,1206.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Notional Rent,DR C JENNER & PARTNERS,34288064,9025.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prem Water Rates,DR C JENNER & PARTNERS,34288064,1320.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Prof fees Prescribing,DR C JENNER & PARTNERS,34288064,161.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS QOF Aspiration,DR C JENNER & PARTNERS,34288064,9276.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,DR F MCCLOGHRY & PARTNERS,34288071,1481.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,DR F MCCLOGHRY & PARTNERS,34288071,74632.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,DR F MCCLOGHRY & PARTNERS,34288071,2848.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Notional Rent,DR F MCCLOGHRY & PARTNERS,34288071,7262.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,DR F MCCLOGHRY & PARTNERS,34288071,126.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,DR F MCCLOGHRY & PARTNERS,34288071,7146.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,LOCAL ENHANCED SERVICES,C&M-GMS Cost of Drugs -Prescribing,DR GA GOLDEN & PARTNER,34288078,830.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,DR GA GOLDEN & PARTNER,34288078,51703.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,DR GA GOLDEN & PARTNER,34288078,1993.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Actual Rent,DR GA GOLDEN & PARTNER,34288078,4428.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Rates,DR GA GOLDEN & PARTNER,34288078,1237.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prof Fees Prescribing,DR GA GOLDEN & PARTNER,34288078,78.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,DR GA GOLDEN & PARTNER,34288078,4960.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS DES Learn Dsblty Hlth Chk,DR J WIJERATNE & PTNRS,34288082,540.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Global Sum,DR J WIJERATNE & PTNRS,34288082,94177.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS PCN DES Participation,DR J WIJERATNE & PTNRS,34288082,3413.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Actual Rent,DR J WIJERATNE & PTNRS,34288082,1425.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS Prem Notional Rent,DR J WIJERATNE & PTNRS,34288082,2658.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-GMS QOF Aspiration,DR J WIJERATNE & PTNRS,34288082,9512.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Contract Value,DR K M AMIN & DR P K AMIN,34288085,33139.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,LOCAL ENHANCED SERVICES,C&M-PMS Cost of Drugs -Prescribing,DR K M AMIN & DR P K AMIN,34288085,324.0,NWHA 07 - October.pdf.csv,1
NHS Harrow CCG,31/10/2020,PRC DELEGATED CO-COMMISSIONING,C&M-PMS Growth,DR K M AMIN & DR P K AMIN,34288085,1640.0,NWHA 07 - October.pdf.csv,1
