date,expensetype,supplier,transactionnumber,amount,file,negative,expensearea,ccg,expsensearea
31/01/2021,C&M-GMS DES Extended Hours Access,TREDEGAR MEDICAL SURGERY,35351438,4045.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES PCN support,CITY WELLBEING PRACTICE,35351402,4115.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,BETHNAL GREEN HEALTH CENTRE,35351393,4145.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES PCN support,TREDEGAR MEDICAL SURGERY,35351438,4184.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,Income tax <1Yr-Student Loans,HMRC,35258383,4261.0,NEWF 10 - January.pdf.csv,1,BALANCE SHEET,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS DES Extended Hours Access,JUBILEE STREET PRACTICE,35351420,4476.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,WAPPING HEALTH CENTRE,35351440,4594.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Other Baseline Adjustment,STROUDLY WALK,35351430,4603.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES PCN support,JUBILEE STREET PRACTICE,35351420,4631.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS DES Extended Hours Access,ALBION HEALTH CENTRE,35367294,4766.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,GLOBETOWN SURGERY,35351410,4863.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,ALBION HEALTH CENTRE,35367294,4876.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Rates,MISSION PRACTICE,35351424,4914.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS DES Minor Surgery,WAPPING HEALTH CENTRE,35351440,4930.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES PCN support,ALBION HEALTH CENTRE,35367294,4930.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Prem Service Charges,BARKANTINE PRACTICE,35234282,5000.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-PCN DES OCCUPATIONAL THERAPISTS,MISSION PRACTICE,35351424,5097.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Rates,SPITALFIELDS GMS PRACTICE,35351428,5231.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Contract KPIs,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,5312.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-PMS QOF Aspiration,ST ANDREWS HEALTH CENTRE,35234287,5436.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS DES Extended Hours Access,MISSION PRACTICE,35351424,5485.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES Soc Prescribing,MISSION PRACTICE,35351424,5530.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Rates,DOCKLANDS MEDICAL CENTRE LONDON,35351404,5535.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,HARFORD HEALTH CENTRE,35351412,5617.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS DES Extended Hours Access,DR N SELVAN,35351406,5643.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Actual Rent,BRAYFORD SQUARE SURGERY,35351444,5650.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,ISLAND HEALTH,35351418,5655.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES PCN support,MISSION PRACTICE,35351424,5674.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES PCN support,DR N SELVAN,35351406,5837.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Rates,JUBILEE STREET PRACTICE,35351420,5925.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,LIMEHOUSE PRACTICE,35351422,6280.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Contract KPIs,ST PAULS WAY MEDICAL CENTRE,35234289,6334.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Notional Rent,STROUTS PLACE MEDICAL CENTRE,35351432,6391.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-PMS QOF Aspiration,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,6410.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,SPITALFIELDS GMS PRACTICE,35351428,6499.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS DES Extended Hours Access,ST PAULS WAY MEDICAL CENTRE,35234289,6548.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS PCN DES PCN support,ST PAULS WAY MEDICAL CENTRE,35234289,6774.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,MISSION PRACTICE,35351424,6892.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCO Locum Adop/Pat/Mat,BLITHEHALE MEDICAL CENTRE,35351398,6932.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-PMS QOF Aspiration,ST PAULS WAY MEDICAL CENTRE,35234289,7251.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Other Baseline Adjustment,XX PLACE,35351442,7395.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-PMS QOF Aspiration,BARKANTINE PRACTICE,35234282,7613.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES Clin Pharmacist,JUBILEE STREET PRACTICE,35351420,7668.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,JUBILEE STREET PRACTICE,35351420,7741.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES Clin Pharmacist,ALBION HEALTH CENTRE,35367294,7979.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,DR N SELVAN,35351406,7999.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,ST STEPHENS HEALTH CENTRE LONDON,35351436,8072.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Prem Service Charges,ST ANDREWS HEALTH CENTRE,35234287,8333.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Notional Rent,HARLEY GROVE MEDICAL CENTRE,35351414,8375.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES Clin Pharmacist,MISSION PRACTICE,35351424,8461.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS QOF Aspiration,XX PLACE,35351442,8488.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Prem Healthcentre Rent,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,8750.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Other Baseline Adjustment,HARFORD HEALTH CENTRE,35351412,9563.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Healthcentre Rent,LIMEHOUSE PRACTICE,35351422,10504.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Other Baseline Adjustment,ST PAULS WAY MEDICAL CENTRE,35234289,10546.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Actual Rent,ISLAND HEALTH,35351418,12687.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCN DES Soc Prescribing,JUBILEE STREET PRACTICE,35351420,12975.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Healthcentre Rent,BLITHEHALE MEDICAL CENTRE,35351398,19713.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Prem Actual Rent,POLLARD ROW SURGERY,35234285,20000.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Actual Rent,GLOBETOWN SURGERY,35351410,20850.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCO Locum Adop/Pat/Mat,ISLAND HEALTH,35351418,21056.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,BRAYFORD SQUARE SURGERY,35351444,24160.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,GROVE ROAD SURGERY,35351416,30094.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,RUSTON STREET CLINIC,35351426,31409.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Cont Care-Learning Disab(<65),LONDON BOROUGH OF TOWER HAMLETS,35431184,31456.0,NEWF 10 - January.pdf.csv,1,CHC AD FULL FUND PERS HLTH BUD,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,STROUDLY WALK,35351430,32000.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Miscellaneous Expenditure (L9),JO BARTER ASSOCIATES LTD,34813051,35000.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Healthcare Srv Rec CCG,NHS NEWHAM CCG,35368176,35783.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Healthcare Srv Rec CCG,NHS NEWHAM CCG,35368177,37399.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324365,37955.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324372,37955.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324376,37955.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Prem Actual Rent,BARKANTINE PRACTICE,35234282,38931.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Clinical Other,TOWER HAMLETS GP CARE GROUP,35453119,39505.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS PCO Locum Adop/Pat/Mat,LIMEHOUSE PRACTICE,35351422,39556.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Healthcare Srv Rec CCG,NHS NEWHAM CCG,35368173,40115.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Rent,COMMUNITY HEALTH PARTNERSHIPS LTD,35324341,40465.0,NEWF 10 - January.pdf.csv,1,FINANCE,NHS Tower Hamlets CCG,
31/01/2021,Rent,COMMUNITY HEALTH PARTNERSHIPS LTD,35324349,40465.0,NEWF 10 - January.pdf.csv,1,FINANCE,NHS Tower Hamlets CCG,
31/01/2021,Rent,COMMUNITY HEALTH PARTNERSHIPS LTD,35324380,40465.0,NEWF 10 - January.pdf.csv,1,FINANCE,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,DR S RANA-MASSON,35351408,41818.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35218996,42834.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,TREDEGAR MEDICAL SURGERY,35351438,43257.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Contract & Agency-Agency A & C,PRODUCT CONTROL LTD,35178912,43750.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,STROUTS PLACE MEDICAL CENTRE,35351432,43893.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,CITY WELLBEING PRACTICE,35351402,44456.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324343,45737.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324352,45737.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324361,45737.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324367,45737.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324368,45737.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Voids and Subsidies,COMMUNITY HEALTH PARTNERSHIPS LTD,35324374,45737.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Charges from CSU,NHS NEL CSU,35448406,46010.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Actual Rent,DR N SELVAN,35351406,46399.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,35218999,48545.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Clinical Other,TOWER HAMLETS GP CARE GROUP,35453114,50000.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Contract Value,POLLARD ROW SURGERY,35234285,50449.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Healthcare Srv Rec CCG,NHS NEWHAM CCG,35368175,51817.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS GP Statutory Levy,LONDONWIDE LMCS,35208087,54548.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,LEWISHAM & GREENWICH NHS TRUST,35219011,55056.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,External Consultancy Fees,NHS NEL CSU,35412317,55141.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,HARLEY GROVE MEDICAL CENTRE,35351414,57833.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec NHS Trust-Non Contract,BARTS HEALTH NHS TRUST,35475449,58000.0,NEWF 10 - January.pdf.csv,1,MENTAL HEALTH SERVICES - OTHER,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,35219009,58255.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Miscellaneous Expenditure (L9),INHEALTHCARE LIMITED,35425107,58952.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,Building Contracts,HUNTERS CONTRACTS LTD,35459917,61005.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,ALBION HEALTH CENTRE,35367294,65399.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,DOCKLANDS MEDICAL CENTRE LONDON,35351404,66627.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,BETHNAL GREEN HEALTH CENTRE,35351393,67049.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Independent Sector,BARKANTINE PRACTICE,35261464,67379.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Actual Rent,DOCKLANDS MEDICAL CENTRE LONDON,35351404,68499.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Contract Value,ISLAND MEDICAL CENTRE,35234284,68587.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,ABERFELDY STREET PRACTICE,35351395,70359.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec NHS Trust-Contract Baseline,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,35219007,71505.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,NORTH EAST LONDON NHS FOUNDATION TRUST,35219017,71505.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Hcare Srv Rec Fdtn Trust-Contract Baseline,ROYAL FREE LONDON NHS FOUNDATION TRUST,35219019,71847.0,NEWF 10 - January.pdf.csv,1,ACUTE COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Independent Sector,ST ANDREWS HEALTH CENTRE,35401342,73468.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Independent Sector,ST ANDREWS HEALTH CENTRE,35401343,73468.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,HARFORD HEALTH CENTRE,35351412,74962.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH AND EMPLOYMENT PARTNERSHIP LTD,35285588,75000.0,NEWF 10 - January.pdf.csv,1,MENTAL HEALTH CONTRACTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,WAPPING HEALTH CENTRE,35351440,78742.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,National Insurance < 1 yr-NI-EES,HMRC,35258383,79693.0,NEWF 10 - January.pdf.csv,1,BALANCE SHEET,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Prem Actual Rent,MISSION PRACTICE,35351424,82800.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,DR N SELVAN,35351406,83190.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,LIMEHOUSE PRACTICE,35351422,84589.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,ISLAND HEALTH,35351418,87437.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,MISSION PRACTICE,35351424,93673.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Clinical&Medical-Clinical Other,EAST END HEALTH NETWORK,35470397,94248.0,NEWF 10 - January.pdf.csv,1,LOCAL ENHANCED SERVICES,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,SPITALFIELDS GMS PRACTICE,35351428,96926.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Healthcare Srv Rec CCG,NHS NEWHAM CCG,35368174,101278.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,GLOBETOWN SURGERY,35351410,103201.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,JUBILEE STREET PRACTICE,35351420,103900.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,BLITHEHALE MEDICAL CENTRE,35351398,107712.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-GMS Global Sum,ST STEPHENS HEALTH CENTRE LONDON,35351436,108131.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,C&M-APMS Contract Value,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,109913.0,NEWF 10 - January.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING,NHS Tower Hamlets CCG,
31/01/2021,Contract & Agency-Agency Int Mgr,LEARNING HEALTH SOLUTIONS LTD,35303225,119850.0,NEWF 10 - January.pdf.csv,1,PROGRAMME PROJECTS,NHS Tower Hamlets CCG,
