ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33955893,2004.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33955942,2007.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33955936,2009.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HESA MEDICAL CENTRE,33820523,2076.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33955920,2079.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,33955908,2081.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33955936,2133.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,2136.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,2136.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33955879,2240.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33820520,2300.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,2354.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33820518,2410.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33955891,2410.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33955902,2421.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33955904,2520.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,2566.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33955934,2637.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,2667.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33955902,2758.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33955902,2800.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33955928,2831.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33955911,2950.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33955939,3034.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33955900,3060.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33955928,3083.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,33955913,3105.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,3122.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,3158.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33955883,3168.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33820516,3169.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33955889,3171.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,33820505,3174.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33820518,3250.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,33820505,3446.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33820516,3565.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33955924,3600.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,33820507,3620.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33955911,3640.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,3672.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,3862.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33955904,3881.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33955922,3900.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,3958.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,33820513,3990.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33955929,4107.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33955942,4170.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33955879,4189.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,4206.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,4258.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33955924,4329.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33820522,4371.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33955884,4439.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33955902,4499.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33955897,4552.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33955886,4775.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33820516,4829.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33955922,4852.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33955920,4864.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33955879,4876.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33820518,4948.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33974297,5012.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,33820507,5320.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,33955938,5350.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33955906,5560.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,33820513,5767.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,33955915,6039.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,6075.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,33955908,6100.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33955895,6127.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,6321.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33820520,6398.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33955891,6408.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,6424.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33955895,6561.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33955883,6745.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,33820507,7087.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,7289.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33955900,7650.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33820520,7714.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,7795.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33955889,7916.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,33955908,7975.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33955929,8118.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33974297,8321.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,33820505,8651.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,33820513,8778.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33820516,8882.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33955906,8944.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care- Children,Children's Continuing Care Personal Health,MY SUPPORT MONEY,33973216,9342.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,33955940,9419.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,9924.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33955906,10166.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,UXBRIDGE HEALTH CENTRE,33955932,10266.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,10370.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,33955915,11257.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33955884,12605.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,33955913,13462.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33955900,16667.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,33820507,17250.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33820522,17390.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33820511,17854.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,19595.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33955886,20578.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33955895,21200.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33955942,21959.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,22085.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33876971,23432.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33820511,25198.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,"Performance
Cont Care-Funded Nursing Care Allow",FUNDED NURSING CARE,HEALTHCARE HOMES (LSC) LTD,33829733,25722.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33955936,26120.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33955893,27279.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,27778.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,NHS HOUNSLOW CCG,33989808,27921.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HC ONE LTD,33989891,28106.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,28331.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HEALTHCARE HOMES (LSC) LTD,34064676,28985.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,33877627,30269.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Clinical&Medical-Voluntary Sector,PLANNED CARE,MARIE STOPES INTERNATIONAL,33989875,30618.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Basic Sal-Rechgs to-from Other NHS,GENERAL RESERVE - PROGRAMME,LONDON NORTH WEST HEALTHCARE NHS TRUST,33754954,30946.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Clinical&Medical-Commercial Sector,COMMISSIONING RESERVE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33948458,31087.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,CARE UK COMMUNITY PARTNERSHIPS LTD,34064674,32740.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care-Physical Disab (65+),"Budgets
CHC AD FULL FUND PERS HLTH BUD",MY SUPPORT MONEY,33973216,32769.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION,33877613,33011.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ASHFORD & ST PETERS HOSPITALS NHSFT,33877587,33353.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33955928,33658.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33876971,33789.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,PULSE HEALTHCARE LTD,34027472,34648.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33955911,35209.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,LONDON BOROUGH OF HILLINGDON,34027445,35520.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,33820513,35870.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33955889,36144.0,NWHI 06 - September.pdf.csv,1
NHS Hillingdon CCG,30-Sep-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33955934,36283.0,NWHI 06 - September.pdf.csv,1
