entuty,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
,30-Jul-20,Consultant,Consultant Recharge In,Kings College London,RS50025353,46997.0,KICO 07 - October.csv,1
,30-Jul-20,Consultant,Consultant Recharge In,Kings College London,RS50025404,28265.0,KICO 07 - October.csv,1
,31-Jul-20,Consultant,Consultant Recharge In,Kings College London,RS50025627,140888.0,KICO 07 - October.csv,1
,21-Jul-20,Consultant,Non- NHS  Trade Creditors < One Year,Kings College London,SH50025006,26615.0,KICO 07 - October.csv,1
,09-Sep-20,Consultant,Non- NHS  Trade Creditors < One Year,Kings College London,SH50026357,39423.0,KICO 07 - October.csv,1
,09-Jul-20,COVID - 19,COVID - 19,Kings College London,TS50024761,447823.0,KICO 07 - October.csv,1
,18-Aug-20,COVID - 19,COVID - 19,Kings College London,TS50025938,213012.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Services Provided by non-NHS bodies,King's Interventional Facilities Management LLP,FINV-000636,4344515.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Services Provided by non-NHS bodies,King's Interventional Facilities Management LLP,FINV-000637,1737480.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Services Provided by non-NHS bodies,King's Interventional Facilities Management LLP,FINV-000638,4043925.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Services Provided by non-NHS bodies,King's Interventional Facilities Management LLP,FINV-000639,2580962.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Services Provided by non-NHS bodies,King's Interventional Facilities Management LLP,FINV-000640,2299200.0,KICO 07 - October.csv,1
,30-Sep-20,Consultancy Fees,External Consultancy Fees,Kpmg Audit Plc,5502162060,33510.0,KICO 07 - October.csv,1
,25-Sep-20,Additions - Assets Under Construction,Fixed Asset,Lift Specialists Ltd,CSI001556,41199.0,KICO 07 - October.csv,1
,16-Oct-20,Additions - Assets Under Construction,Fixed Asset,Lift Specialists Ltd,CSI001566,71920.0,KICO 07 - October.csv,1
,16-Oct-20,Additions - Assets Under Construction,Fixed Asset,Lift Specialists Ltd,CSI001567,68919.0,KICO 07 - October.csv,1
,26-Aug-20,Stock,Pharmacy Lloyds,Lloyds Pharmacy Ltd,CHAPS27/07/2020CRA,1608943.0,KICO 07 - October.csv,1
,01-Oct-20,Business Rates,Business Rates,London Borough of Bromley, Standing Order ,136192.0,KICO 07 - October.csv,1
,01-Oct-20,Business Rates,Business Rates,London Borough of Lambeth, Standing Order ,215460.0,KICO 07 - October.csv,1
,20-Oct-20,Legal Fees,Trustwide Expenses,Macfarlanes Llp,454771,115353.0,KICO 07 - October.csv,1
,22-Oct-20,Legal Fees,Legal Finance Department,Macfarlanes Llp,458132,265712.0,KICO 07 - October.csv,1
,09-Oct-20,Rent,Community SC Dentistry Non Pay,Nhs Property Services Ltd,00000001/H352658,85249.0,KICO 07 - October.csv,1
,09-Oct-20,Rent,Community SC Dentistry Non Pay,Nhs Property Services Ltd,00000001/H354350,35547.0,KICO 07 - October.csv,1
,31-Aug-20,Legal Fees,Trustwide Expenses,Oc Experts Services Ltd,2117/20,69369.0,KICO 07 - October.csv,1
,30-Sep-20,Legal Fees,Trustwide Expenses,Oc Experts Services Ltd,2117/21,103698.0,KICO 07 - October.csv,1
,21-Sep-20,QMS Oxleas Charge,Non Healthcare Services From Other NHS Bodies,Oxleas Nhs Foundation Trust,64829,104547.0,KICO 07 - October.csv,1
,28-Sep-20,Pharmacy QMS (Oxleas NHS),Non Healthcare Services From Other NHS Bodies,Oxleas Nhs Foundation Trust,64861,577726.0,KICO 07 - October.csv,1
,28-Sep-20,Pharmacy QMS (Oxleas NHS),Non Healthcare Services From Other NHS Bodies,Oxleas Nhs Foundation Trust,64862,418016.0,KICO 07 - October.csv,1
,27-Oct-20,Senior Finance Team,Computer Hardware Purchases,Paediatric Liver Surgeons / Prof Heaton,0620/035,36260.0,KICO 07 - October.csv,1
,21-Aug-20, licence renewal, RMS Annual licence renewa,Pcti Solutions Ltd,ARCMIN/00000619,43260.0,KICO 07 - October.csv,1
,29-Sep-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5182278,45862.0,KICO 07 - October.csv,1
,02-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5185398,788562.0,KICO 07 - October.csv,1
,02-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5185399,29970.0,KICO 07 - October.csv,1
,07-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5188260,43493.0,KICO 07 - October.csv,1
,08-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5189951,785390.0,KICO 07 - October.csv,1
,14-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5193783,45532.0,KICO 07 - October.csv,1
,15-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5195596,762437.0,KICO 07 - October.csv,1
,15-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5195762,30822.0,KICO 07 - October.csv,1
,21-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5199456,43320.0,KICO 07 - October.csv,1
,22-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5202208,771492.0,KICO 07 - October.csv,1
,22-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5202209,27628.0,KICO 07 - October.csv,1
,28-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5205526,46963.0,KICO 07 - October.csv,1
,29-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5207394,827359.0,KICO 07 - October.csv,1
,29-Oct-20,Pulse Bank Nurses,Pulse Bank Nurses,Pulse Healthcare Ltd,5207395,46779.0,KICO 07 - October.csv,1
,01-Oct-20,Miscellaneous,Cardiology,Reciprocal Ltd,INV-10090646,50100.0,KICO 07 - October.csv,1
,13-Aug-20,Stock,Pharmacy Stock,Roche Products Ltd,1322150034,111528.0,KICO 07 - October.csv,1
,23-Sep-20,Stock,Pharmacy Stock,Roche Products Ltd,1322155263,27791.0,KICO 07 - October.csv,1
,26-May-20,Training Expenses,FBC Medical Director's Office,Royal College Of Physicians,INV028578,41038.0,KICO 07 - October.csv,1
,27-May-20,Clinical Trials EXP,Clinical Trials EXP,Salford Royal Hospital Nhs Trust,S0036261,50417.0,KICO 07 - October.csv,1
,05-Oct-20,Transport and Moveable Plant,Patient Transport,Savoy Ventures Ltd,10803,73534.0,KICO 07 - October.csv,1
,09-Sep-20,Additions - Assets Under Construction,Replacement of Angio Lab 1 and 2 (H14),Siemens Healthcare Ltd,1051087609,36181.0,KICO 07 - October.csv,1
,20-Jul-20,Sub Contracted Healthcare - NHS bodies,Neuroradiology,South London And Maudsley NHS Foundation Trust,B0009569,25983.0,KICO 07 - October.csv,1
,15-Oct-20,Sub Contracted Healthcare - NHS bodies,Neuroradiology,South London And Maudsley NHS Foundation Trust,M0131713,25983.0,KICO 07 - October.csv,1
,21-Oct-20,ED Mental Health Nurses,ED Mental Health Nurses,South London And Maudsley NHS Foundation Trust,M0131780,44841.0,KICO 07 - October.csv,1
,15-Jul-20,Miscellaneous,"Palliative Services, Pru",St Christopher'S Hospice,IVC017246,47298.0,KICO 07 - October.csv,1
,02-Oct-20,GP Trainee,GP Trainee,St George'S University Hospitals Nhs Foundation Trust,6478686,79971.0,KICO 07 - October.csv,1
,02-Oct-20,GP Trainee,GP Trainee,St George'S University Hospitals Nhs Foundation Trust,6478687,103805.0,KICO 07 - October.csv,1
,30-Sep-20,Transport and Moveable Plant,Transport,Swiss Post Solutions Ltd,1800005939,127692.0,KICO 07 - October.csv,1
,30-Sep-20,Establishment Expenses,Post Room,Swiss Post Solutions Ltd,1800005946,106955.0,KICO 07 - October.csv,1
,30-Sep-20,Establishment Expenses,Postage (P.R.U.),Swiss Post Solutions Ltd,1800005947,32001.0,KICO 07 - October.csv,1
,15-Jun-20,Fetal Medicine Serv Agreement,Healthcare From Foundation Trusts,The Fetal Medicine Foundation,FMF445,214679.0,KICO 07 - October.csv,1
,02-Sep-20,Fetal Medicine Serv Agreement,Healthcare From Foundation Trusts,The Fetal Medicine Foundation,FMF448,214679.0,KICO 07 - October.csv,1
,15-Oct-20,Consultant - Recharge,NIHR Castle Deb Pal,University Of Liverpool,22012210,50909.0,KICO 07 - October.csv,1
,21-Jul-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91704222,82235.0,KICO 07 - October.csv,1
,21-Jul-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91704223,84820.0,KICO 07 - October.csv,1
,21-Jul-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91704225,304112.0,KICO 07 - October.csv,1
,21-Jul-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91704226,304112.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91711589,1003493.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91711590,482486.0,KICO 07 - October.csv,1
,01-Oct-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91718746,1003493.0,KICO 07 - October.csv,1
,01-Oct-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Analytics Llp,91718747,482486.0,KICO 07 - October.csv,1
,22-Jul-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Services Llp,91704296,25827.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Services Llp,91711569,1296660.0,KICO 07 - October.csv,1
,01-Sep-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Services Llp,91711570,484987.0,KICO 07 - October.csv,1
,01-Oct-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Services Llp,91718744,1296660.0,KICO 07 - October.csv,1
,01-Oct-20,Services Provided by non-NHS bodies,Pathology JV Contract,Viapath Services Llp,91718745,484987.0,KICO 07 - October.csv,1
,18-Sep-20,Surgery  and  Critical Care Management,Surgery  and  Critical Care Management,18 Week Support Llp,1004371,36909.0,KICO 08 - November.csv,1
,12-Nov-20,Net Pay-247Time,Net Pay-247Time,247 TIME    ,Chaps,288633.0,KICO 08 - November.csv,1
,15-Oct-20,Drugs,Drugs,AAH PHARMACEUTICALS LIMITED,19768936L,29296.0,KICO 08 - November.csv,1
,15-Oct-20,Drugs,Drugs,AAH PHARMACEUTICALS LIMITED,19769353K,35155.0,KICO 08 - November.csv,1
,06-Nov-20,Drugs,Drugs,AAH PHARMACEUTICALS LIMITED,Chaps,199027.0,KICO 08 - November.csv,1
,12-Oct-20,Drugs,Drugs,Alexion Pharma Uk Ltd,90958510,68040.0,KICO 08 - November.csv,1
,16-Sep-20,External Contract staffing and Consultan,Radiology Department,Alliance Medical Ltd,AML-160076,42534.0,KICO 08 - November.csv,1
,15-Oct-20,External Contract staffing and Consultan,Radiology Department,Alliance Medical Ltd,AML-162334,45369.0,KICO 08 - November.csv,1
,25-Oct-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-25102020fri,111219.0,KICO 08 - November.csv,1
,04-Oct-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-04102020,140248.0,KICO 08 - November.csv,1
,01-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-01112020Fri,89966.0,KICO 08 - November.csv,1
,01-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-01112020,149019.0,KICO 08 - November.csv,1
,08-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-08112020,192358.0,KICO 08 - November.csv,1
,08-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-08112020Fri,101315.0,KICO 08 - November.csv,1
,15-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-15112020A,140668.0,KICO 08 - November.csv,1
,15-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-15112020Fri,112585.0,KICO 08 - November.csv,1
,22-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-22112020,147840.0,KICO 08 - November.csv,1
,22-Nov-20,Net Pay-247Time,Net Pay-247Time,Allocate Software Ltd,KCH-22112020fri,99080.0,KICO 08 - November.csv,1
,23-Sep-20,Stock,Pharmacy Stock,Alloga Uk Ltd,SIN202995023,27000.0,KICO 08 - November.csv,1
,19-Oct-20,Stock,Pharmacy Stock,Alloga Uk Ltd,SIN103015249,27000.0,KICO 08 - November.csv,1
,15-Sep-20,Stock,Pharmacy Stock,Alloga Uk Ltd,SIN102988537,36000.0,KICO 08 - November.csv,1
,15-Sep-20,Stock,Pharmacy Stock,Alloga Uk Ltd,SIN102988536A,41091.0,KICO 08 - November.csv,1
,21-Oct-20,Assets Under Construction,Fixed Asset,Artic Building Services Ltd,63251,26636.0,KICO 08 - November.csv,1
,13-Oct-20,Additions - Assets Under Construction,Fixed Asset,Ayerst Environmental Ltd,36474,103700.0,KICO 08 - November.csv,1
,13-Aug-20,Stock,Pharmacy Stock,Bayer Plc,824C295914,36498.0,KICO 08 - November.csv,1
,20-Jul-20,Facilities Estates or Maintenance,Facilities Estates or Maintenance,Bespoke Detection Services Ltd,15531,46500.0,KICO 08 - November.csv,1
,08-Oct-20,Telephone Rental and Call Charges,ICT   PRUH Infrastructure and Operations,British Telecommunications Plc,Q090N4,26968.0,KICO 08 - November.csv,1
,23-Sep-20,Contract : Refuse And Clinical Waste,Waste Services,Bywaters,P149425,47175.0,KICO 08 - November.csv,1
,09-Oct-20,Advertising and Staff Recruitment,Corporate Human Resources,Capita Business Services Ltd,6004012127,255406.0,KICO 08 - November.csv,1
,09-Oct-20,Advertising and Staff Recruitment,Corporate Human Resources,Capita Business Services Ltd,6004012129,43622.0,KICO 08 - November.csv,1
,30-Sep-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017129458,27555.0,KICO 08 - November.csv,1
,15-Sep-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017129039,41841.0,KICO 08 - November.csv,1
,16-Oct-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017129767,83682.0,KICO 08 - November.csv,1
,16-Oct-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017129768,26005.0,KICO 08 - November.csv,1
,21-Oct-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017129839,41841.0,KICO 08 - November.csv,1
,30-Oct-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017130298,26005.0,KICO 08 - November.csv,1
,30-Oct-20,Additions - Assets Under Construction,Critical Care Unit (D12),Capita Property And Infrastructure Ltd,6017130297,83682.0,KICO 08 - November.csv,1
,26-Nov-20,Recruitment,Recruitment,CAXTON FX LTD,Chaps,28310.0,KICO 08 - November.csv,1
,31-Oct-20,Additions - Assets Under Construction,Critical Care Unit (B50),Checkmate Fire Solutions Ltd,7357/7761,35003.0,KICO 08 - November.csv,1
,15-Oct-20,Building  Contracts,Accomodation,Clarion Housing Association Limited,FTI100001037a,29713.0,KICO 08 - November.csv,1
,09-Oct-20,Gas,Energy  and  Utilities Denmark Hill,Corona Energy Retail 2 Ltd,15587663,166209.0,KICO 08 - November.csv,1
,19-Oct-20,Drugs,Stock,Csl Behring Uk Ltd,994028958,84000.0,KICO 08 - November.csv,1
,28-Aug-20,Med Surg Eqpt General,Nuclear Medicine,Curium Pharma UK Ltd,RI10073814,35058.0,KICO 08 - November.csv,1
,25-Sep-20,Med Surg Eqpt General,Nuclear Medicine,Curium Pharma UK Ltd,RI10074885,29766.0,KICO 08 - November.csv,1
,30-Jul-20,Healthcare From Commercial Sector,Thamesmead Dialysis Unit,Diaverum Uk Ltd,154505,64804.0,KICO 08 - November.csv,1
,30-Aug-20,Healthcare From Commercial Sector,Thamesmead Dialysis Unit,Diaverum Uk Ltd,154543,62380.0,KICO 08 - November.csv,1
,30-Sep-20,Healthcare From Commercial Sector,Thamesmead Dialysis Unit,Diaverum Uk Ltd,154572,62817.0,KICO 08 - November.csv,1
,08-Sep-20,Healthcare From Commercial Sector,Thamesmead Dialysis Unit,Diaverum Uk Ltd,154582,27859.0,KICO 08 - November.csv,1
,02-Oct-20,Electricity,PFI Service Payments,Edf Energy,8474707,69645.0,KICO 08 - November.csv,1
,02-Oct-20,Electricity,Energy  and  Utilities Denmark Hill,Edf Energy,8476710,37160.0,KICO 08 - November.csv,1
,02-Oct-20,Electricity,Dental Energy  and  Utilities,Edf Energy,8466154,32481.0,KICO 08 - November.csv,1
,03-Nov-20,Electricity,Orpington Energy,Edf Energy,8650944,25656.0,KICO 08 - November.csv,1
,03-Nov-20,Electricity,PFI Service Payments,Edf Energy,8648419,64976.0,KICO 08 - November.csv,1
,03-Nov-20,Electricity,Energy  and  Utilities Denmark Hill,Edf Energy,8650469,46718.0,KICO 08 - November.csv,1
,30-Sep-20,Packing and Storage,Patient Records DH,Edm Group Ltd,SI323324,38316.0,KICO 08 - November.csv,1
,31-Oct-20,Packing and Storage,Patient Records DH,Edm Group Ltd,SI324569,39664.0,KICO 08 - November.csv,1
,22-Oct-20,Building  Contracts,Pharmacy COVID Aseptic Unit,Envair Projects Limited,1167,141000.0,KICO 08 - November.csv,1
,15-Oct-20,Drugs,Stock,Gilead Sciences Ltd,4410193469,35504.0,KICO 08 - November.csv,1
,22-Oct-20,Drugs,Stock,Gilead Sciences Ltd,4410193873,35504.0,KICO 08 - November.csv,1
,16-Mar-20,Healthcare From Foundation Trusts,Frank Cooksey Rehab Unit,Guys And St Thomas Nhs Foundation Trust,3284587,116962.0,KICO 08 - November.csv,1
,21-Sep-20,B8D Admin & Clerical (Non Medical Non Clinical),COM Trial Pathology Service,Guys And St Thomas Nhs Foundation Trust,3293757,29394.0,KICO 08 - November.csv,1
,07-Oct-20,Drugs,Nuclear Medicine,Guys And St Thomas Nhs Foundation Trust,3294594,104558.0,KICO 08 - November.csv,1
,24-Sep-20,External Consultancy Fees,Chief Executive,Guys And St Thomas Nhs Foundation Trust,3294357,35943.0,KICO 08 - November.csv,1
,16-Mar-20,Consultant,Cancer and Medical Oncology,Guys And St Thomas Nhs Foundation Trust,3284551,337469.0,KICO 08 - November.csv,1
,16-Mar-20,Consultant,Cancer and Medical Oncology,Guys And St Thomas Nhs Foundation Trust,3284546,279775.0,KICO 08 - November.csv,1
,28-Jul-20,Drugs,Stock,Healthcare At Home Ltd,OP/9408916,25200.0,KICO 08 - November.csv,1
,01-Oct-20,Computer Hardware Purchases,PRUH  and  South sites operational team,Healthcare Communications Uk Ltd,INVHEA00000605,25393.0,KICO 08 - November.csv,1
,01-Nov-20,Computer Hardware Purchases,PRUH  and  South sites operational team,Healthcare Communications Uk Ltd,INVHEA00000679,25393.0,KICO 08 - November.csv,1
,17-Nov-20,PFI PAYMENT,PFI PAYMENT,HPC KING'S COLLE    INV HPCGJW567,Chaps,1493945.0,KICO 08 - November.csv,1
,23-Oct-20,Med Surg Eqpt Disposable,Diabetes,Insulet International Ltd,70059844,59031.0,KICO 08 - November.csv,1
,31-Oct-20,Packing and Storage,Patient Records DH,Iron Mountain (UK) PLC,XG33988,60517.0,KICO 08 - November.csv,1
,19-Oct-20,Packing and Storage,Patient Records DH,Iron Mountain (UK) PLC,643052,39927.0,KICO 08 - November.csv,1
,19-Oct-20,Additions - Assets Under Construction,Backlog Maintenance,J F Jones Builders Ltd,JJ/6711,25481.0,KICO 08 - November.csv,1
,12-Oct-20,Building  Contracts,Facilities Estates or Maintenance,J F Jones Builders Ltd,JJ/6699,29502.0,KICO 08 - November.csv,1
,06-Aug-20,Additions - Assets Under Construction,Critical Care Unit (B50),J F Jones Builders Ltd,JJ/6586A,31416.0,KICO 08 - November.csv,1
,06-Aug-20,Additions - Assets Under Construction,Critical Care Unit (B50),J F Jones Builders Ltd,JJ/6586B,31416.0,KICO 08 - November.csv,1
,11-Nov-20,Additions - Assets Under Construction,Endoscopy - DH,J F Jones Builders Ltd,JJ/6759,210408.0,KICO 08 - November.csv,1
,12-Oct-20,Drugs,Stock,Janssen-Cilag Ltd,930694395,37746.0,KICO 08 - November.csv,1
,04-Sep-20,Drugs,Stock,Janssen-Cilag Ltd,930684851,38037.0,KICO 08 - November.csv,1
,11-Sep-20,Drugs,Stock,Janssen-Cilag Ltd,930686529,37739.0,KICO 08 - November.csv,1
,24-Sep-20,Drugs,Stock,Janssen-Cilag Ltd,930690049,53913.0,KICO 08 - November.csv,1
,09-Sep-20,Drugs,Stock,Jazz Pharmaceuticals,90011132,39420.0,KICO 08 - November.csv,1
,17-Sep-20,Drugs,Stock,Jazz Pharmaceuticals,90011401,39420.0,KICO 08 - November.csv,1
,29-Oct-20,Additions - Assets Under Construction,Upgrade of Ventilation Systems,John Graham Construction Ltd,913211,47089.0,KICO 08 - November.csv,1
,27-Oct-20,Additions - Assets Under Construction,Upgrade of Oxygen Supply,John Graham Construction Ltd,913210,57118.0,KICO 08 - November.csv,1
,27-Oct-20,Additions - Assets Under Construction,Diabetic Foot Clinic Refurbishment,John Graham Construction Ltd,913162,162051.0,KICO 08 - November.csv,1
,29-Oct-20,Additions - Assets Under Construction,P22 scheme (I71),John Graham Construction Ltd,913209,108790.0,KICO 08 - November.csv,1
,27-Oct-20,Additions - Assets Under Construction,P22 scheme (I71),John Graham Construction Ltd,913161,212998.0,KICO 08 - November.csv,1
,27-Oct-20,Additions - Assets Under Construction,P22 scheme (I71),John Graham Construction Ltd,913160,76819.0,KICO 08 - November.csv,1
,22-Sep-20,Additions - Assets Under Construction,P22 scheme (I71),John Graham Construction Ltd,912982,70872.0,KICO 08 - November.csv,1
,22-Sep-20,Additions - Assets Under Construction,P22 scheme (I71),John Graham Construction Ltd,912980,323160.0,KICO 08 - November.csv,1
,14-May-20,Training Expenses,Dental Administration,Kings College London,TS50023241,107998.0,KICO 08 - November.csv,1
,22-Oct-20,Consultant,General Surgery I,Kings College London,RS50027541,25269.0,KICO 08 - November.csv,1
,20-Oct-20,B7 Admin & Clerical (Non Medical Non Clinical),RCF Central,Kings College London,TS50027416,37000.0,KICO 08 - November.csv,1
,11-Nov-20,Covid19,Covid19,Kings College London,TS50028069,32176.0,KICO 08 - November.csv,1
,11-Nov-20,Contract : Other External,COVID Costs - Commercial,Kings College London,TS50028068,228311.0,KICO 08 - November.csv,1
,19-Oct-20,Rent,Facilities Rates or Rent,Kings College London,TS50027371,28749.0,KICO 08 - November.csv,1
,31-Jan-18,CLAHRC Capacity Building,CLAHRC Capacity Building,Kings College London,RDI-17182850,56969.0,KICO 08 - November.csv,1
,01-Oct-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000675,4344515.0,KICO 08 - November.csv,1
,01-Oct-20,Contract : Other External,KIFM Pharmacy Outpatient,King's Interventional Facilities Management LLP,FINV-000671,1938836.0,KICO 08 - November.csv,1
,18-Nov-20,COVID - 19,COVID - 19,King's Interventional Facilities Management LLP,FINV-000710,6164000.0,KICO 08 - November.csv,1
,01-Nov-20,Contract : Other External,KIFM Pharmacy Outpatient,King's Interventional Facilities Management LLP,FINV-000702,1939148.0,KICO 08 - November.csv,1
,01-Nov-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000703,1737480.0,KICO 08 - November.csv,1
,01-Nov-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000704,2580962.0,KICO 08 - November.csv,1
,01-Nov-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000705,4043925.0,KICO 08 - November.csv,1
,01-Nov-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000706,4344515.0,KICO 08 - November.csv,1
,01-Oct-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000673,4043925.0,KICO 08 - November.csv,1
,01-Oct-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000672,2580962.0,KICO 08 - November.csv,1
,01-Oct-20,Healthcare From Commercial Sector,IFT,King's Interventional Facilities Management LLP,FINV-000674,1737480.0,KICO 08 - November.csv,1
,19-Dec-18,Healthcare From Foundation Trusts,QMS QEH Ophthalmology Recharge  and  Lewisha,Lewisham And Greenwich Nhs Trust,8493318,254520.0,KICO 08 - November.csv,1
,19-Sep-20,Healthcare From Foundation Trusts,QMS QEH Ophthalmology Recharge  and  Lewisha,Lewisham And Greenwich Nhs Trust,8500252,68351.0,KICO 08 - November.csv,1
,12-Sep-20,Healthcare From Foundation Trusts,QMS QEH Ophthalmology Recharge  and  Lewisha,Lewisham And Greenwich Nhs Trust,8506891,28280.0,KICO 08 - November.csv,1
,21-Mar-19,Radio Communications,Ophthalmology,Lewisham And Greenwich Nhs Trust,8495656,84840.0,KICO 08 - November.csv,1
,02-Nov-20,BUSINESS RATES,BUSINESS RATES,London Borough of Bromley,Standing Order,136192.0,KICO 08 - November.csv,1
,02-Nov-20,BUSINESS RATES,BUSINESS RATES,London Borough of Lambeth,Standing Order,215460.0,KICO 08 - November.csv,1
,10-Jun-20,Drugs,Stock,Mawdsleys Yorkshire Ltd,6799146,28654.0,KICO 08 - November.csv,1
,21-Aug-20,Drugs,Stock,Mawdsleys Yorkshire Ltd,6852852,28109.0,KICO 08 - November.csv,1
,30-Sep-20,Contract : Other External,Radiology Medical,Medica Reporting Ltd,15232,108855.0,KICO 08 - November.csv,1
,30-Sep-20,Contract : Other External,Radiology Medical,Medica Reporting Ltd (Medica Group),15230,117755.0,KICO 08 - November.csv,1
,31-Oct-20,Contract : Other External,Radiology Medical,Medica Reporting Ltd (Medica Group),15349,106940.0,KICO 08 - November.csv,1
,31-Oct-20,Contract : Other External,Radiology Medical,Medica Reporting Ltd (Medica Group),15351,110325.0,KICO 08 - November.csv,1
,30-Mar-20,Asset Clearing Control,Fixed Asset,Medical Imaging Systems Ltd,80310,47124.0,KICO 08 - November.csv,1
,30-Mar-20,Asset Clearing Control,Fixed Asset,Medical Imaging Systems Ltd,80311,47076.0,KICO 08 - November.csv,1
,30-Oct-20,Med Surg Eqpt General,Diabetes,Medtronic Ltd,1099975922,37354.0,KICO 08 - November.csv,1
,01-Nov-20,Agency Admin & Clerical (Non Medical Non Clinical),Acute Provider Collaboration,Melber Flinn Ltd,KCH10-293202,33929.0,KICO 08 - November.csv,1
,15-Sep-20,Blood Products,Haematology   Blood Products,Nhs Blood And Transplant,891557,482245.0,KICO 08 - November.csv,1
,15-Oct-20,Blood Products,Haematology   Blood Products,Nhs Blood And Transplant,892091,482245.0,KICO 08 - November.csv,1
,15-Oct-20,Blood Products,Haematology   Blood Products,Nhs Blood And Transplant,892093,90576.0,KICO 08 - November.csv,1
,14-Sep-20,FP10'S,Pharmacy FP10,Nhs Business Services Authority,1000066487,103358.0,KICO 08 - November.csv,1
,25-Nov-20,LEGAL,LEGAL,NHSLA SUSP     SICX403408,Chaps,4389362.0,KICO 08 - November.csv,1
