date,expensetype,expensearea,supplier,amount,file,negative
16/10/2020,Services From N.H.S. Bodies,Clinical Haematology Managemen,Imperial College Healthcare Nhs Trust,398962.0,CHWE 07 - October.csv,1
16/10/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,40703.0,CHWE 07 - October.csv,1
16/10/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),125933.0,CHWE 07 - October.csv,1
16/10/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),64510.0,CHWE 07 - October.csv,1
16/10/2020,Cw Erly Ret Prov Staff Pension,Trust-wide,Nhs Business Servic.Authority- Ea Code Ea4049,46078.0,CHWE 07 - October.csv,1
20/10/2020,Gas,Trust-wide,Total Gas & Power Ltd,85953.0,CHWE 07 - October.csv,1
20/10/2020,Services From N.H.S. Bodies,Imperial Gum Contract,Imperial College Healthcare Nhs Trust,33609.0,CHWE 07 - October.csv,1
20/10/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,48523.0,CHWE 07 - October.csv,1
20/10/2020,Drugs,Chelsea Pharmacy,Alliance Healthcare (Distribution ) Ltd,32161.0,CHWE 07 - October.csv,1
20/10/2020,Drugs,West Middlesex Pharmacy,Dialachemist Ltd T/A Springmed Solutions,38880.0,CHWE 07 - October.csv,1
20/10/2020,Leases - Buildings,Quarterly Rent,Dalness Estates Ltd,48000.0,CHWE 07 - October.csv,1
20/10/2020,Recharges  Pay and non-pay costs,Clarhc Office,Imperial College London,598998.0,CHWE 07 - October.csv,1
22/10/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,77878.0,CHWE 07 - October.csv,1
22/10/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,98289.0,CHWE 07 - October.csv,1
22/10/2020,Donations & Subscriptions,Director Of Nursing & Patient ,Healthcare Communications Uk Ltd,44250.0,CHWE 07 - October.csv,1
22/10/2020,Medical Equipment,Endoscopy,Nhs Supply Chain Capital (905),245939.0,CHWE 07 - October.csv,1
22/10/2020,NICU/ITU Development,NICU/ICU Extension,Nhs Supply Chain Capital (905),189041.0,CHWE 07 - October.csv,1
22/10/2020,General Maintenance Contracts,Clinical Engineering,Nhs Supply Chain Maintenance (201),111000.0,CHWE 07 - October.csv,1
22/10/2020,Non-Nhs Contracts,Radiology Department,Medica Reporting Ltd (Medica Group),68672.0,CHWE 07 - October.csv,1
22/10/2020,Nwl Pathology Pass Through Cos,Path Central Purchasing,University College London Hospitals Nhs Ft,83796.0,CHWE 07 - October.csv,1
22/10/2020,Pathology - Contract W.M.U.H.,Path Central Purchasing,Beckman Coulter United Kingdom Ltd,65425.0,CHWE 07 - October.csv,1
22/10/2020,Soft Services,Trust-wide,Iss Mediclean Limited,47796.0,CHWE 07 - October.csv,1
22/10/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,36718.0,CHWE 07 - October.csv,1
22/10/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,30252.0,CHWE 07 - October.csv,1
22/10/2020,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 07 - October.csv,1
22/10/2020,Soft Services,Trust-wide,Iss Mediclean Limited,35494.0,CHWE 07 - October.csv,1
28/10/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,86954.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,33599.0,CHWE 07 - October.csv,1
28/10/2020,Medical Equipment,Endoscopy,Echosens,91500.0,CHWE 07 - October.csv,1
28/10/2020,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 07 - October.csv,1
28/10/2020,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 07 - October.csv,1
28/10/2020,NWLK Fluids Service Implementation,Main Pharmacy,Eleanor Hospital Logistics Ltd,142120.0,CHWE 07 - October.csv,1
28/10/2020,P.T.S. - Main Contract,Trust-wide,Hats Group Ltd,34135.0,CHWE 07 - October.csv,1
28/10/2020,Transport ,Trust-wide,Hats Group Ltd,30618.0,CHWE 07 - October.csv,1
28/10/2020,Rates & Council Tax,West Middlesex site,London Borough Of Hounslow,90972.0,CHWE 07 - October.csv,1
28/10/2020,Rates & Council Tax,Dean St Facilities,Westminster City Council,26866.0,CHWE 07 - October.csv,1
28/10/2020,Rates & Council Tax,Chelsea Site,Royal Borough Of Kensington And Chelsea,223972.0,CHWE 07 - October.csv,1
28/10/2020,Sbs Service Charge,Hr Directorate Team - Executiv,Nhs Shared Business Services,36699.0,CHWE 07 - October.csv,1
28/10/2020,Half Membership Contribution,Chief Executives Office,Imperial College Health Partners,57000.0,CHWE 07 - October.csv,1
28/10/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,31970.0,CHWE 07 - October.csv,1
28/10/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,53324.0,CHWE 07 - October.csv,1
28/10/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,65315.0,CHWE 07 - October.csv,1
28/10/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,52465.0,CHWE 07 - October.csv,1
28/10/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,56030.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,33237.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,Chelsea Pharmacy,Csl Behring Uk Ltd,67200.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,Chelsea Pharmacy,St George'S University Hospitals Nhs Ft,30294.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,Chelsea Pharmacy,St George'S University Hospitals Nhs Ft,66389.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,36000.0,CHWE 07 - October.csv,1
28/10/2020,Drugs,West Middlesex Pharmacy,Roche Products Ltd,25286.0,CHWE 07 - October.csv,1
28/10/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),112352.0,CHWE 07 - October.csv,1
28/10/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),98844.0,CHWE 07 - October.csv,1
28/10/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),145669.0,CHWE 07 - October.csv,1
28/10/2020,Insurance Contributions,Legal Services,Nhs Resolution C/O Nhs Litigation Authority,2906792.0,CHWE 07 - October.csv,1
26/11/2020,Insurance Contributions,Legal Services,Nhs Resolution C/O Nhs Litigation Authority,2906792.0,CHWE 09 - December.csv,1
02/12/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,106197.0,CHWE 09 - December.csv,1
02/12/2020,Appliances - Other,Surgical Appliances Department,Opcare Ltd,34008.0,CHWE 09 - December.csv,1
02/12/2020,Appliances - Other,Surgical Appliances Department,Opcare Ltd,34008.0,CHWE 09 - December.csv,1
02/12/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,49618.0,CHWE 09 - December.csv,1
02/12/2020,Image Exchange Portal,Radiology,Medica Reporting Ltd (Medica Group),49858.0,CHWE 09 - December.csv,1
02/12/2020,Soft Services,Facilities-Covid-19,Nhs East And North Hertfordshire Ccg,31869.0,CHWE 09 - December.csv,1
02/12/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,55012.0,CHWE 09 - December.csv,1
02/12/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,29587.0,CHWE 09 - December.csv,1
02/12/2020,Surgical Appliances - Other,Orthopaedic Medical Staff,Opcare Ltd,34008.0,CHWE 09 - December.csv,1
02/12/2020,Soft Services,Facilities-Covid-19,Iss Mediclean Limited,25335.0,CHWE 09 - December.csv,1
04/12/2020,NWLK Fluids Service Implementation,Radiology Department,Medica Reporting Ltd (Medica Group),64427.0,CHWE 09 - December.csv,1
04/12/2020,Drugs,Chelsea Pharmacy,Mawdsley- Brooks & Co Ltd,27211.0,CHWE 09 - December.csv,1
04/12/2020,Drugs,Chelsea Pharmacy,Alloga Uk Limited,54000.0,CHWE 09 - December.csv,1
08/12/2020,General Computer Hardware,Epr Cross Site Project,Cerner Limited,33267.0,CHWE 09 - December.csv,1
08/12/2020,Cardiology Managed Services,Cardiac Cath Lab,Medtronic Limited,122476.0,CHWE 09 - December.csv,1
08/12/2020,Rent Rates & Service Charge,Chelsea Harbour,Chelsea Harbour Ltd,40425.0,CHWE 09 - December.csv,1
08/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),84406.0,CHWE 09 - December.csv,1
08/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),128623.0,CHWE 09 - December.csv,1
10/12/2020,Recharges  Pay and non-pay costs,I.T Management,Imperial College Healthcare Nhs Trust,1541935.0,CHWE 09 - December.csv,1
10/12/2020,M.S.S.E. - Other,Trust-wide,Respiratory Protective Assessment Ltd,115020.0,CHWE 09 - December.csv,1
10/12/2020,Soft Services,Estates And Facilities - Recharges,Bywest Ltd,-38382.0,CHWE 09 - December.csv,-1
10/12/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,178520.0,CHWE 09 - December.csv,1
10/12/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,1808593.0,CHWE 09 - December.csv,1
10/12/2020,Commercial Rents and Service Charge,10 Hammersmith Broadway,Nuclear Liablities Fund Ltd,114769.0,CHWE 09 - December.csv,1
10/12/2020,Soft Services,Trust-wide,Iss Mediclean Limited,45141.0,CHWE 09 - December.csv,1
10/12/2020,Recruitment Expenses,Director Of Nursing,Medox Paramedical Ltd T/ S  Drake Medox,47520.0,CHWE 09 - December.csv,1
10/12/2020,Rent Rates & Service Charge,Queen Mary Maternity Unit,London North West University Healthcare Nhs T,29172.0,CHWE 09 - December.csv,1
10/12/2020,NWL Provider to Provider Block Contract,Paediatrics Medical,London North West University Healthcare Nhs T,42557.0,CHWE 09 - December.csv,1
10/12/2020,Dispensing Fee,Medical Outliers,Medihome Ltd,55733.0,CHWE 09 - December.csv,1
10/12/2020,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,25848.0,CHWE 09 - December.csv,1
10/12/2020,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,57698.0,CHWE 09 - December.csv,1
10/12/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,941644.0,CHWE 09 - December.csv,1
10/12/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,1015190.0,CHWE 09 - December.csv,1
10/12/2020,Drugs,West Middlesex Pharmacy,Roche Products Ltd,42040.0,CHWE 09 - December.csv,1
10/12/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 09 - December.csv,1
10/12/2020,Service Charge - Variation Pfi,Pfi Unitary Payment,Bywest Ltd,303307.0,CHWE 09 - December.csv,1
15/12/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,105290.0,CHWE 09 - December.csv,1
15/12/2020,Building Expenditure,Upgrade of Marjory Warren Ward,Ensigna Construction Ltd,149912.0,CHWE 09 - December.csv,1
15/12/2020,Building Expenditure,Upgrade of Marjory Warren Ward,Ensigna Construction Ltd,55788.0,CHWE 09 - December.csv,1
15/12/2020,Building Expenditure,Extension to ICU & NICU,Mclaughlin & Harvey Ltd,438276.0,CHWE 09 - December.csv,1
15/12/2020,Gas,Trust-wide,Total Gas & Power Ltd,79832.0,CHWE 09 - December.csv,1
15/12/2020,Gas,Trust-wide,Total Gas & Power Ltd,106669.0,CHWE 09 - December.csv,1
15/12/2020,Intangible Expenditure,QLIK Sense ,Catalyst Bi Limited,71645.0,CHWE 09 - December.csv,1
15/12/2020,M.S.S.E. - Maintenance,Radiology,Nhs Supply Chain Maintenance (201),31226.0,CHWE 09 - December.csv,1
15/12/2020,Transport ,Trust-wide,Hats Group Ltd,33772.0,CHWE 09 - December.csv,1
15/12/2020,Psycology ,Paediatric Management,Central And North West London Nhs Ft,48156.0,CHWE 09 - December.csv,1
15/12/2020,Psycology ,Paediatric Management,Central And North West London Nhs Ft,48336.0,CHWE 09 - December.csv,1
15/12/2020,Psycology ,Paediatric Management,Central And North West London Nhs Ft,48225.0,CHWE 09 - December.csv,1
15/12/2020,Psycology ,Paediatric Management,Central And North West London Nhs Ft,52565.0,CHWE 09 - December.csv,1
15/12/2020,Psycology ,Paediatric Management,Central And North West London Nhs Ft,48340.0,CHWE 09 - December.csv,1
15/12/2020,Psycology ,Paediatric Management,Central And North West London Nhs Ft,47818.0,CHWE 09 - December.csv,1
15/12/2020,Paediatrics SLA,Paediatric Management,Imperial College Healthcare Nhs Trust,78789.0,CHWE 09 - December.csv,1
15/12/2020,Prosthetics SLA,Paediatric Management,Imperial College Healthcare Nhs Trust,295388.0,CHWE 09 - December.csv,1
15/12/2020,Dispensing Fee,Medical Outliers,Medihome Ltd,55733.0,CHWE 09 - December.csv,1
15/12/2020,Dispensing Fee,Medical Outliers,Medihome Ltd,55733.0,CHWE 09 - December.csv,1
15/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),96195.0,CHWE 09 - December.csv,1
15/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),183679.0,CHWE 09 - December.csv,1
15/12/2020,Soft Services,C-Virus - Preparatory Spend,Iss Mediclean Limited,28828.0,CHWE 09 - December.csv,1
17/12/2020,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,295252.0,CHWE 09 - December.csv,1
17/12/2020,Intangible Expenditure,Medical Licenses for Erostering and Patchwork Software Integration,Softcat Ltd,56565.0,CHWE 09 - December.csv,1
17/12/2020,Other Printing,I.T Management,Hp Inc. Uk Limited,27298.0,CHWE 09 - December.csv,1
17/12/2020,Transport ,Trust-wide,Hats Group Ltd,199946.0,CHWE 09 - December.csv,1
17/12/2020,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,1463330.0,CHWE 09 - December.csv,1
17/12/2020,NWL Occupational Work,Nwl Workforce Projects,Central And North West London Nhs Ft,100000.0,CHWE 09 - December.csv,1
17/12/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,38197.0,CHWE 09 - December.csv,1
17/12/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,30911.0,CHWE 09 - December.csv,1
22/12/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,111884.0,CHWE 09 - December.csv,1
22/12/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,93604.0,CHWE 09 - December.csv,1
22/12/2020,Building Expenditure,St Mary Abbots Ward Refurbishment,Jca Engineering Limited,98607.0,CHWE 09 - December.csv,1
22/12/2020,Building Expenditure,C&W LV Infrastructure Upgrade - Sub Station 2,Jca Engineering Limited,219421.0,CHWE 09 - December.csv,1
22/12/2020,Building Expenditure,C&W LV Infrastructure Upgrade - Sub Station 2,Jca Engineering Limited,228354.0,CHWE 09 - December.csv,1
22/12/2020,Building Expenditure,Extension to ICU & NICU,Mclaughlin & Harvey Ltd,231996.0,CHWE 09 - December.csv,1
22/12/2020,Building Expenditure,Extension to ICU & NICU,Mclaughlin & Harvey Ltd,541260.0,CHWE 09 - December.csv,1
22/12/2020,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,176281.0,CHWE 09 - December.csv,1
22/12/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,53989.0,CHWE 09 - December.csv,1
22/12/2020,Equipment Expenditure,TEAM3I NS NHSSC - Team 3 Twins Capable Intrap,Nhs Supply Chain Capital (905),147994.0,CHWE 09 - December.csv,1
22/12/2020,General Computer Software,Information Governance,University Hospitals Birmingham Nhs Ft,30000.0,CHWE 09 - December.csv,1
22/12/2020,General Maintenance Contracts,Trust-wide,3m United Kingdom Plc,44021.0,CHWE 09 - December.csv,1
22/12/2020,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,424347.0,CHWE 09 - December.csv,1
22/12/2020,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,424347.0,CHWE 09 - December.csv,1
22/12/2020,Image Exchange Portal,Radiology,Medica Reporting Ltd (Medica Group),32680.0,CHWE 09 - December.csv,1
22/12/2020,Internal Audit Fees,Director Of Finance,Kpmg Llp Fees Account,66053.0,CHWE 09 - December.csv,1
22/12/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Idox Health Ltd,60000.0,CHWE 09 - December.csv,1
22/12/2020,NWLK Fluids Service Implementation,Radiology Department,Medica Reporting Ltd (Medica Group),46360.0,CHWE 09 - December.csv,1
22/12/2020,Soft Services,Trust-wide,Iss Mediclean Limited,2356077.0,CHWE 09 - December.csv,1
22/12/2020,Soft Services,Trust-wide,Iss Mediclean Limited,53229.0,CHWE 09 - December.csv,1
22/12/2020,Pathology - Contract W.M.U.H.,Path Central Purchasing,Beckman Coulter United Kingdom Ltd,65425.0,CHWE 09 - December.csv,1
22/12/2020,Recruitment Expenses,Director Of Nursing,Medox Paramedical Ltd T/ S  Drake Medox,47520.0,CHWE 09 - December.csv,1
22/12/2020,Rent Rates & Service Charge,Chelsea Harbour,Chelsea Harbour Ltd,48990.0,CHWE 09 - December.csv,1
22/12/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,47664.0,CHWE 09 - December.csv,1
22/12/2020,Drugs,Chelsea Pharmacy,Janssen-Cilag Ltd,37224.0,CHWE 09 - December.csv,1
22/12/2020,Drugs,West Middlesex Pharmacy,Roche Products Ltd,51806.0,CHWE 09 - December.csv,1
22/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),130849.0,CHWE 09 - December.csv,1
22/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),92999.0,CHWE 09 - December.csv,1
22/12/2020,Telephones - Private Circuits,Financial Management Team,Virgin Media Business (Account 921371),33662.0,CHWE 09 - December.csv,1
22/12/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,116822.0,CHWE 09 - December.csv,1
22/12/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,60295.0,CHWE 09 - December.csv,1
22/12/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,40819.0,CHWE 09 - December.csv,1
22/12/2020,Soft Services,Trust-wide,Iss Mediclean Limited,105241.0,CHWE 09 - December.csv,1
23/12/2020,Insurance Contributions,Legal Services,Nhs Resolution C/O Nhs Litigation Authority,2906792.0,CHWE 09 - December.csv,1
23/12/2020,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 09 - December.csv,1
23/12/2020,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 09 - December.csv,1
23/12/2020,Rates & Council Tax,West Middlesex site,London Borough Of Hounslow,90972.0,CHWE 09 - December.csv,1
23/12/2020,Rates & Council Tax,Dean St Facilities,Westminster City Council,26866.0,CHWE 09 - December.csv,1
23/12/2020,Rates & Council Tax,Chelsea Site,Royal Borough Of Kensington And Chelsea,223972.0,CHWE 09 - December.csv,1
23/12/2020,Sbs Service Charge,Employee Relations,Nhs Shared Business Services,36699.0,CHWE 09 - December.csv,1
23/12/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,48839.0,CHWE 09 - December.csv,1
23/12/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,177659.0,CHWE 09 - December.csv,1
23/12/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,36277.0,CHWE 09 - December.csv,1
24/12/2020,M.S.S.E. - Routine Purchases,Vaccination Community Hubs,Event Hire London Ltd,37947.0,CHWE 09 - December.csv,1
29/12/2020,Building Expenditure,VE564 Phase 1 ITU Surge,Bywest Ltd,255490.0,CHWE 09 - December.csv,1
29/12/2020,Building Expenditure,VE564 Phase 1 ITU Surge,Bywest Ltd,354751.0,CHWE 09 - December.csv,1
29/12/2020,Building Expenditure,Upgrade of Marjory Warren Ward,Ensigna Construction Ltd,213636.0,CHWE 09 - December.csv,1
29/12/2020,Building Expenditure,Upgrade of Marjory Warren Ward,Ensigna Construction Ltd,173283.0,CHWE 09 - December.csv,1
29/12/2020,Electricty,Trust-wide,Edf Energy 1 Ltd,99165.0,CHWE 09 - December.csv,1
29/12/2020,Gas,Trust-wide,Total Gas & Power Ltd,125588.0,CHWE 09 - December.csv,1
29/12/2020,Soft Services,Estates And Facilities - Trustwide Minor Works,Bywest Ltd,45835.0,CHWE 09 - December.csv,1
29/12/2020,Soft Services,Trust-wide,Bywest Ltd,-389555.0,CHWE 09 - December.csv,-1
29/12/2020,Transport ,Trust-wide,Hats Group Ltd,30618.0,CHWE 09 - December.csv,1
29/12/2020,Transport ,Trust-wide,Hats Group Ltd,31034.0,CHWE 09 - December.csv,1
29/12/2020,Transport ,Trust-wide,Hats Group Ltd,58622.0,CHWE 09 - December.csv,1
29/12/2020,Transport ,Trust-wide,Hats Group Ltd,58622.0,CHWE 09 - December.csv,1
29/12/2020,Transport ,Trust-wide,Hats Group Ltd,159658.0,CHWE 09 - December.csv,1
29/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),92145.0,CHWE 09 - December.csv,1
29/12/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),143579.0,CHWE 09 - December.csv,1
29/12/2020,Telephone Rental-Computer,Telephones: Rental & Calls,Bt Payment Services Ltd,102020.0,CHWE 09 - December.csv,1
29/12/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,109584.0,CHWE 09 - December.csv,1
29/12/2020,Building Expenditure,Facilities Directorate - Chelsea Calorifier Refurbishment,Jca Engineering Limited,90000.0,CHWE 09 - December.csv,1
29/12/2020,Building Expenditure,Facilities Directorate - Chelsea Calorifier Refurbishment,Jca Engineering Limited,36000.0,CHWE 09 - December.csv,1
29/12/2020,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,448463.0,CHWE 09 - December.csv,1
29/12/2020,Soft Services,Estates And Facilities - Trustwide Minor Works,Bywest Ltd,34376.0,CHWE 09 - December.csv,1
29/12/2020,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,47288.0,CHWE 09 - December.csv,1
29/12/2020,Drugs,Chelsea Pharmacy,Alloga Uk Limited,54000.0,CHWE 09 - December.csv,1
29/12/2020,Drugs,Chelsea Pharmacy,St George'S University Hospitals Nhs Ft,239898.0,CHWE 09 - December.csv,1
03/08/2020,Other Expenses,C-Virus - Preparatory Spend,Beijing Easymonitor,1218818.0,CHWE 05 - August.csv,1
04/08/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,49356.0,CHWE 05 - August.csv,1
04/08/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,54552.0,CHWE 05 - August.csv,1
04/08/2020,Electricty,Chelsea Site,Edf Energy 1 Ltd,247798.0,CHWE 05 - August.csv,1
04/08/2020,General Maintenance Contracts,Chelsea Site,Jca Engineering Limited,376665.0,CHWE 05 - August.csv,1
04/08/2020,General Maintenance Contracts,Path Central Purchasing,Nhs Supply Chain Maintenance (201),42348.0,CHWE 05 - August.csv,1
04/08/2020,General Maintenance Contracts,Radiology Department,Nhs Supply Chain Maintenance (201),32319.0,CHWE 05 - August.csv,1
04/08/2020,I.T. Expenditure,Procurement,Apira Limited,52056.0,CHWE 05 - August.csv,1
04/08/2020,Procurement Consultancy,Trust-wide,Procurement Nous,36000.0,CHWE 05 - August.csv,1
04/08/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Mi Hub Limited T/A Alexandra,175000.0,CHWE 05 - August.csv,1
04/08/2020,M.S.S.E. - Routine Purchases,Burns Unit,Integra Neurosciences Ltd,25518.0,CHWE 05 - August.csv,1
04/08/2020,Other Expenses,Urology,Kebomed Uk Ltd,28210.0,CHWE 05 - August.csv,1
04/08/2020,P.T.S. - Main Contract,Trust-wide,Hats Group Ltd,230642.0,CHWE 05 - August.csv,1
04/08/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,32387.0,CHWE 05 - August.csv,1
04/08/2020,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 05 - August.csv,1
04/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),66271.0,CHWE 05 - August.csv,1
04/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),104555.0,CHWE 05 - August.csv,1
04/08/2020,Water,West Middlesex Site,Castle Water Ltd,31818.0,CHWE 05 - August.csv,1
04/08/2020,Radiology Maintenance Contract,Radiology Department,Nhs Supply Chain Maintenance (201),113754.0,CHWE 05 - August.csv,1
04/08/2020,Insurance Premiums,Trust-wide,Willis Ltd,117600.0,CHWE 05 - August.csv,1
04/08/2020,Soft Service Miscellaneous,Resourcing,Softcat Ltd,211672.0,CHWE 05 - August.csv,1
06/08/2020,Agency Nurse - Band 5,Chelsea site,Care Providers Ltd,79327.0,CHWE 05 - August.csv,1
06/08/2020,Catering Equipment,Chelsea Main Kitchen ,Airedale Catering Equipment Ltd,142774.0,CHWE 05 - August.csv,1
06/08/2020,Drugs,Chelsea Site,Nhs Business Services Authority (Prefic 100),31426.0,CHWE 05 - August.csv,1
06/08/2020,Drugs,Chelsea Site,Nhs Business Services Authority (Prefic 100),26523.0,CHWE 05 - August.csv,1
06/08/2020,Electricty,Chelsea Site,Edf Energy 1 Ltd,132252.0,CHWE 05 - August.csv,1
06/08/2020,General Maintenance Contracts,Management - Hiv/Gum,Genmed Me Ltd,742868.0,CHWE 05 - August.csv,1
06/08/2020,General Maintenance Contracts,Management - Hiv/Gum,Genmed Me Ltd,202302.0,CHWE 05 - August.csv,1
06/08/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Mi Hub Limited T/A Alexandra,175000.0,CHWE 05 - August.csv,1
06/08/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,1808593.0,CHWE 05 - August.csv,1
06/08/2020,Other Expenses,10 Hammersmith Broadway,Nuclear Liablities Fund Ltd,114769.0,CHWE 05 - August.csv,1
06/08/2020,P.T.S. - Main Contract,Trust-wide,Hats Group Ltd,230642.0,CHWE 05 - August.csv,1
06/08/2020,HIV Clinical Services,Hiv Ð Herts,Central London Community Healthcare Nhs Trust,35478.0,CHWE 05 - August.csv,1
06/08/2020,Services From Non Nhs Org,Chelsea Site,Royal Borough Of Kensington And Chelsea,121335.0,CHWE 05 - August.csv,1
06/08/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,64969.0,CHWE 05 - August.csv,1
06/08/2020,THAMESNET NETWORK SERVICES,Trust-wide,Imperial College Healthcare Nhs Trust,52903.0,CHWE 05 - August.csv,1
06/08/2020,It Shared Service,Epr Cross Site Project,Cerner Limited,33267.0,CHWE 05 - August.csv,1
11/08/2020,Equipment Expenditure,Microbiology,Biomerieux Uk Limited,65625.0,CHWE 05 - August.csv,1
11/08/2020,M.S.S.E. - Maintenance,Radiology,Nhs Supply Chain Maintenance (201),31226.0,CHWE 05 - August.csv,1
11/08/2020,Minor Works,Facilities Management,Bouygues E&S Fm Uk Limited,34716.0,CHWE 05 - August.csv,1
11/08/2020,Minor Works,C-Virus - Preparatory Spend,Bywest Ltd,34464.0,CHWE 05 - August.csv,1
11/08/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,178520.0,CHWE 05 - August.csv,1
11/08/2020,Soft Services,Trust-wide,Iss Mediclean Limited,1680000.0,CHWE 05 - August.csv,1
