date,expensearea,expensetype,supplier,amount,file,negative
09/12/2020,Capital,Estates/Building Works,Siemens Industry Software Limited,39879.0,LNWU 09 - December.csv,1
02/12/2020,Id Screening,Protective Clothing,Toffeln Limited,38600.0,LNWU 09 - December.csv,1
24/12/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,28380.0,LNWU 09 - December.csv,1
24/12/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,105798.0,LNWU 09 - December.csv,1
24/12/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,636697.0,LNWU 09 - December.csv,1
24/12/2020,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,84678.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Estates/Building Works,Austin Turner And Co Ltd,55266.0,LNWU 09 - December.csv,1
02/12/2020,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,70200.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Nhs Creditor Accruals Rab,Nhs West Essex Ccg,34839.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Nhs Creditor Accruals Rab,Nhs Basildon And Brentwood Ccg,26043.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Nhs Creditor Accruals Rab,Nhs Northamptonshire Ccg,29700.0,LNWU 09 - December.csv,1
16/12/2020,Capital,I.C.T Hardware,Dell Computer Corporation Ltd,459000.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,64140.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,33300.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,29400.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Equipment,Medical Imaging Systems Ltd,165561.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Equipment,Medical Imaging Systems Ltd,150000.0,LNWU 09 - December.csv,1
14/12/2020,Capital,Estates/Building Works,Medical Imaging Systems Ltd,179285.0,LNWU 09 - December.csv,1
22/12/2020,Capital,Equipment,Medical Imaging Systems Ltd,79803.0,LNWU 09 - December.csv,1
22/12/2020,Capital,Equipment,Medical Imaging Systems Ltd,79803.0,LNWU 09 - December.csv,1
23/12/2020,Blood Products N.W.L,Blood Products,Nhs Blood And Transplant,212436.0,LNWU 09 - December.csv,1
23/12/2020,Blood Products E.H,Blood Products,Nhs Blood And Transplant,42824.0,LNWU 09 - December.csv,1
02/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,41233.0,LNWU 09 - December.csv,1
09/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,25106.0,LNWU 09 - December.csv,1
16/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,28374.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,51569.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Equipment,Draeger Medical Uk Ltd,169951.0,LNWU 09 - December.csv,1
09/12/2020,Capital,Equipment,Draeger Medical Uk Ltd,36846.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Estates/Building Works,Nipro Medical Limited,136757.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Equipment,Sccl-Nhs Supply Chain Capital,231874.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Equipment,Sccl-Nhs Supply Chain Capital,231334.0,LNWU 09 - December.csv,1
22/12/2020,Capital,Equipment,Sccl-Nhs Supply Chain Capital,66576.0,LNWU 09 - December.csv,1
09/12/2020,Systems Accounts,Software Maintenance,Advanced Business Software And Solutions Ltd,56609.0,LNWU 09 - December.csv,1
22/12/2020,Systems Accounts,Software Purchases \ Licences,Advanced Business Software And Solutions Ltd,27000.0,LNWU 09 - December.csv,1
23/12/2020,Balance Sheet Lnwh,Miscellaneous Receipts,Hm Revenue & Customs - Ni,184648.0,LNWU 09 - December.csv,1
09/12/2020,Utilities E.H,Electricity,Laser Energy Buying Group,115960.0,LNWU 09 - December.csv,1
16/12/2020,Utilities N.P.H,Electricity,Laser Energy Buying Group,313138.0,LNWU 09 - December.csv,1
16/12/2020,Utilities E.H,Electricity,Laser Energy Buying Group,118807.0,LNWU 09 - December.csv,1
09/12/2020,Utilities E.H,Gas,Laser Energy Buying Group,41345.0,LNWU 09 - December.csv,1
02/12/2020,Reserves,Substantive Speciality Reg,Royal Free London Nhsft,274968.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,37059.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,37059.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,37059.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,36863.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,36863.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,36863.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,36863.0,LNWU 09 - December.csv,1
22/12/2020,Sterile Services,Decontamination Contract,Ihss Limited,36863.0,LNWU 09 - December.csv,1
02/12/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Analytical Llp,850198.0,LNWU 09 - December.csv,1
02/12/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,881649.0,LNWU 09 - December.csv,1
22/12/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,881649.0,LNWU 09 - December.csv,1
22/12/2020,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Analytical Llp,850198.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Equipment,Spacelabs Healthcare Ltd,45664.0,LNWU 09 - December.csv,1
09/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,30600.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,72000.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,28994.0,LNWU 09 - December.csv,1
02/12/2020,Information N.W.L,Professional Fees,Keystream Analytics Limited,54120.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Software,Softcat Ltd,84325.0,LNWU 09 - December.csv,1
22/12/2020,P.A.C.S N.W.L,P.A.C.S,Soliton It Limited,30000.0,LNWU 09 - December.csv,1
16/12/2020,Integrated Sexual Health Hill,General Instruments,Sh24 Cic,31591.0,LNWU 09 - December.csv,1
16/12/2020,Capital,Estates/Building Works,Btp Environmental Services Limited,26700.0,LNWU 09 - December.csv,1
16/12/2020,I M & T Support Maintenance,Professional Fees,Apira Ltd,51672.0,LNWU 09 - December.csv,1
16/12/2020,I M & T Support Maintenance,Professional Fees,Apira Ltd,47028.0,LNWU 09 - December.csv,1
22/12/2020,Obs And Gynae Medical N.P.H,Clinical Services Received,The Hillingdon Hospital Nhsft,29768.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Lodging,Network Homes,76072.0,LNWU 09 - December.csv,1
11/12/2020,H.R.  Services N.W.L,Work Permits,Lloyds Tsb,34383.0,LNWU 09 - December.csv,1
09/12/2020,Balance Sheet Lnwh,Lodging,Network Homes,79376.0,LNWU 09 - December.csv,1
22/12/2020,I M & T Support Maintenance,Pas Licence And Support,Specialist Computer Centres Plc,103584.0,LNWU 09 - December.csv,1
21/12/2020,6 South,Other Medical Consumables,1st Call Mobility Limited,50000.0,LNWU 09 - December.csv,1
03/12/2020,Finance Directorate Mgmt,Miscellaneous Expenses,Chelsea & Westminster Hospital Nhsft,46099.0,LNWU 09 - December.csv,1
02/12/2020,Capital,Software,Edm Group Ltd,55157.0,LNWU 09 - December.csv,1
29/12/2020,Commercial,Liability To 3rd Party Ins,Nhs Resolution,46365.0,LNWU 09 - December.csv,1
29/12/2020,Depreciation\Provisions N.W.L,Nhsla Premium,Nhs Resolution,1847429.0,LNWU 09 - December.csv,1
02/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,72000.0,LNWU 09 - December.csv,1
16/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,45040.0,LNWU 09 - December.csv,1
22/12/2020,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,90000.0,LNWU 09 - December.csv,1
09/12/2020,Textile Services,Laundry Contract,Elis Uk Limited,52577.0,LNWU 09 - December.csv,1
09/12/2020,Textile Services,Laundry Contract,Elis Uk Limited,138904.0,LNWU 09 - December.csv,1
14/01/2021,H.R.  Services N.W.L,Work Permits,Lloyds Tsb,47179.0,LNWU 10 - January.csv,1
06/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,25499.0,LNWU 10 - January.csv,1
13/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,35212.0,LNWU 10 - January.csv,1
06/01/2021,Balance Sheet Lnwh,Salary Sacrifice White Goods,Akira Financial Limited,79864.0,LNWU 10 - January.csv,1
13/01/2021,Capital,Estates/Building Works,Dc Emergency Systems Ltd,27298.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Kier Construction Limited,82566.0,LNWU 10 - January.csv,1
27/01/2021,Capital,Equipment,Siemens Healthcare,543688.0,LNWU 10 - January.csv,1
20/01/2021,Car Parking N.W.L,N.P.H. Car Parking Contract,Apcoa Facilities Management (Uk) Limited,63680.0,LNWU 10 - January.csv,1
06/01/2021,I M & T Support Maintenance,Software Purchases \ Licences,Vantage Diagnostics,576000.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,E J Ruby Plumbing Contractors,75060.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Estates/Building Works,E J Ruby Plumbing Contractors,38646.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Estates/Building Works,E J Ruby Plumbing Contractors,44700.0,LNWU 10 - January.csv,1
13/01/2021,Endoscopy N.P.H,General Instruments,Sccl-Nhs Supply Chain Roarp-Consumables,47568.0,LNWU 10 - January.csv,1
20/01/2021,Urology C.M.H,Medical Equip Repairs & Maint,Storz Medical (Uk) Ltd,28800.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Vm Construction Ltd,69420.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Vm Construction Ltd,94050.0,LNWU 10 - January.csv,1
20/01/2021,I M & T Support Maintenance,Software Purchases \ Licences,The Phoenix Partnership,194022.0,LNWU 10 - January.csv,1
13/01/2021,Capital,Estates/Building Works,Excel Contractors Ltd,233935.0,LNWU 10 - January.csv,1
06/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,25562.0,LNWU 10 - January.csv,1
13/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,35689.0,LNWU 10 - January.csv,1
13/01/2021,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 10 - January.csv,1
27/01/2021,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 10 - January.csv,1
20/01/2021,Endoscopy N.P.H,General Instruments,Vanguard Healthcare Solutions Limited,115579.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Bassaire Cleanrooms Limited,62918.0,LNWU 10 - January.csv,1
06/01/2021,Managed Print,Managed Print,Genmed.Me Ltd,136071.0,LNWU 10 - January.csv,1
06/01/2021,Managed Print,Managed Print,Genmed.Me Ltd,138711.0,LNWU 10 - January.csv,1
06/01/2021,Managed Print,Managed Print,Genmed.Me Ltd,136071.0,LNWU 10 - January.csv,1
06/01/2021,Managed Print,Managed Print,Genmed.Me Ltd,138711.0,LNWU 10 - January.csv,1
13/01/2021,Radiology E.H,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,63256.0,LNWU 10 - January.csv,1
06/01/2021,Utilities E.H,Rates,Ealing London Borough Council,931000.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,217510.0,LNWU 10 - January.csv,1
20/01/2021,Patient Transport Contract,Patient Transport Contract,Apcoa Parking ( Uk ) Limited,250000.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,300000.0,LNWU 10 - January.csv,1
13/01/2021,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,1023562.0,LNWU 10 - January.csv,1
06/01/2021,Rates C.M.H,Rates,Brent London Borough Council (Rates),1239560.0,LNWU 10 - January.csv,1
06/01/2021,Rates N.P.H,Rates,Brent London Borough Council (Rates),89376.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Furniture & Fittings,Arjo Uk Ltd,27093.0,LNWU 10 - January.csv,1
20/01/2021,Bed Hire Contract N.W.L,Bed Hire,Arjo Uk Ltd,43329.0,LNWU 10 - January.csv,1
20/01/2021,Bed Hire Contract N.W.L,Bed Hire,Arjo Uk Ltd,43329.0,LNWU 10 - January.csv,1
27/01/2021,Bed Hire Contract N.W.L,Bed Hire,Arjo Uk Ltd,108505.0,LNWU 10 - January.csv,1
13/01/2021,Capital,Estates/Building Works,Seville Developments Ltd,344400.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Seville Developments Ltd,149400.0,LNWU 10 - January.csv,1
27/01/2021,Capital,Equipment,Fujifilm Sonosite Limited,27425.0,LNWU 10 - January.csv,1
27/01/2021,Capital,Equipment,Fujifilm Sonosite Limited,27425.0,LNWU 10 - January.csv,1
25/01/2021,Capital,Software,Nuance Communications Ireland Limited,705000.0,LNWU 10 - January.csv,1
25/01/2021,Capital,Staff/Agency Costs,Nuance Communications Ireland Limited,56900.0,LNWU 10 - January.csv,1
20/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Gilead Sciences Ltd,29587.0,LNWU 10 - January.csv,1
06/01/2021,I M & T Support Maintenance,Software Maintenance,Insight Direct ( Uk ) Limited,54000.0,LNWU 10 - January.csv,1
13/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Aah Pharmaceuticals Limited,29680.0,LNWU 10 - January.csv,1
27/01/2021,Cancer Screening,General Instruments,Chrystal Consulting Limited,164228.0,LNWU 10 - January.csv,1
27/01/2021,Capital,Estates/Building Works,Crossland Landscapes Limited,54900.0,LNWU 10 - January.csv,1
27/01/2021,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,553912.0,LNWU 10 - January.csv,1
27/01/2021,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,74182.0,LNWU 10 - January.csv,1
27/01/2021,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,628095.0,LNWU 10 - January.csv,1
27/01/2021,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,627094.0,LNWU 10 - January.csv,1
27/01/2021,Patient Transport Contract,Patient Transport Contract,Ambulance Transfers Ltd,86196.0,LNWU 10 - January.csv,1
13/01/2021,Capital,Equipment,Ge Medical Systems Limited,101583.0,LNWU 10 - January.csv,1
27/01/2021,Capital,Estates/Building Works,Austin Turner And Co Ltd,49005.0,LNWU 10 - January.csv,1
27/01/2021,Capital,Estates/Building Works,Austin Turner And Co Ltd,35850.0,LNWU 10 - January.csv,1
13/01/2021,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,37560.0,LNWU 10 - January.csv,1
13/01/2021,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,25533.0,LNWU 10 - January.csv,1
13/01/2021,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,32524.0,LNWU 10 - January.csv,1
13/01/2021,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,28800.0,LNWU 10 - January.csv,1
13/01/2021,Theatres N.P.H,Medical Equipment,B Braun Medical Ltd,35616.0,LNWU 10 - January.csv,1
27/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Abbvie Limited,30730.0,LNWU 10 - January.csv,1
06/01/2021,Procurement,Equipment Lease,Chg-Meridian Computer Leasing Uk Limited,43012.0,LNWU 10 - January.csv,1
06/01/2021,Southall Bdway Health Estates,Rates,Ealing London Borough Council,150290.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,106620.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Estates/Building Works,Boss Plumbing & Heating Services Ltd,53820.0,LNWU 10 - January.csv,1
13/01/2021,Blood Products N.W.L,Blood Products,Nhs Blood And Transplant,212436.0,LNWU 10 - January.csv,1
13/01/2021,Blood Products E.H,Blood Products,Nhs Blood And Transplant,42824.0,LNWU 10 - January.csv,1
06/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,35219.0,LNWU 10 - January.csv,1
20/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Celgene Limited,51624.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Equipment,Nihon Kohden Uk Limited,55468.0,LNWU 10 - January.csv,1
13/01/2021,Capital,Equipment,Sccl-Nhs Supply Chain Capital,329817.0,LNWU 10 - January.csv,1
13/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Csl Behring Uk Ltd,38850.0,LNWU 10 - January.csv,1
27/01/2021,Southall Bdway Health Estates,Rent Payable,Messers Mohammad & Rahman,82500.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Equipment,Olympus Keymed,26549.0,LNWU 10 - January.csv,1
20/01/2021,Capital,Equipment,Nxstage Medical Uk Limited,46800.0,LNWU 10 - January.csv,1
27/01/2021,Utilities N.P.H,Electricity,Laser Energy Buying Group,308518.0,LNWU 10 - January.csv,1
27/01/2021,Utilities E.H,Electricity,Laser Energy Buying Group,112234.0,LNWU 10 - January.csv,1
13/01/2021,Patient Transport Contract,Taxi Service,Green Tomato Cars Ltd,43390.0,LNWU 10 - January.csv,1
20/01/2021,Sterile Services,Decontamination Contract,Ihss Limited,176481.0,LNWU 10 - January.csv,1
20/01/2021,Sterile Services,Decontamination Contract,Ihss Limited,176481.0,LNWU 10 - January.csv,1
20/01/2021,Sterile Services,Decontamination Contract,Ihss Limited,176481.0,LNWU 10 - January.csv,1
20/01/2021,Sterile Services,Decontamination Contract,Ihss Limited,176481.0,LNWU 10 - January.csv,1
20/01/2021,Sterile Services,Decontamination Contract,Ihss Limited,36863.0,LNWU 10 - January.csv,1
20/01/2021,Sterile Services,Decontamination Contract,Ihss Limited,176481.0,LNWU 10 - January.csv,1
20/01/2021,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,369658.0,LNWU 10 - January.csv,1
20/01/2021,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,45000.0,LNWU 10 - January.csv,1
20/01/2021,Pathology Contract N.W.L,Pathology Contract T.D.L.,Labex Facilities Llp,1059015.0,LNWU 10 - January.csv,1
27/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,60300.0,LNWU 10 - January.csv,1
27/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Healthcare At Home Limited,26378.0,LNWU 10 - January.csv,1
06/01/2021,I M & T Support Maintenance,Software Purchases \ Licences,Softcat Ltd,167996.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Software,Softcat Ltd,48600.0,LNWU 10 - January.csv,1
27/01/2021,Radiology N.P.H,General Instruments,Agito Medical A/S,31000.0,LNWU 10 - January.csv,1
20/01/2021,Integrated Sexual Health Hill,General Instruments,Sh24 Cic,30995.0,LNWU 10 - January.csv,1
20/01/2021,Integrated Sexual Health Hill,General Instruments,Sh24 Cic,32781.0,LNWU 10 - January.csv,1
13/01/2021,Integrated Sexual Health Hill,General Instruments,Sh24 Cic,42325.0,LNWU 10 - January.csv,1
27/01/2021,Commercial Development,Clinical Services Received,Medinet Clinical Services Limited,39454.0,LNWU 10 - January.csv,1
06/01/2021,Capital,Software,Edm Group Ltd,51217.0,LNWU 10 - January.csv,1
25/01/2021,Commercial,Liability To 3rd Party Ins,Nhs Resolution,46365.0,LNWU 10 - January.csv,1
25/01/2021,Depreciation\Provisions N.W.L,Nhsla Premium,Nhs Resolution,1847429.0,LNWU 10 - January.csv,1
06/01/2021,P.A.C.S N.W.L,P.A.C.S,Sectra Limited,73630.0,LNWU 10 - January.csv,1
13/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,29160.0,LNWU 10 - January.csv,1
20/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,90000.0,LNWU 10 - January.csv,1
20/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,29160.0,LNWU 10 - January.csv,1
27/01/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Alk-Abello Ltd,64800.0,LNWU 10 - January.csv,1
06/01/2021,Textile Services,Laundry Contract,Elis Uk Limited,55170.0,LNWU 10 - January.csv,1
06/01/2021,Textile Services,Laundry Contract,Elis Uk Limited,133522.0,LNWU 10 - January.csv,1
27/01/2021,Textile Services,Laundry Contract,Elis Uk Limited,55072.0,LNWU 10 - January.csv,1
27/01/2021,Textile Services,Laundry Contract,Elis Uk Limited,164805.0,LNWU 10 - January.csv,1
24/02/2021,Capital,Equipment,Omnicell Ltd,32311.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Equipment,Omnicell Ltd,61665.0,LNWU 11 - Febuary.csv,1
22/02/2021,H.R.  Services N.W.L,Work Permits,Lloyds Tsb,56577.0,LNWU 11 - Febuary.csv,1
10/02/2021,Estates\Facilities Management,Non Medical Negligence Costs,Thompsons Solicitors Llp - Damages,40000.0,LNWU 11 - Febuary.csv,1
17/02/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,32462.0,LNWU 11 - Febuary.csv,1
24/02/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Janssen Cilag Limited,25974.0,LNWU 11 - Febuary.csv,1
03/02/2021,Balance Sheet Lnwh,Salary Sacrifice White Goods,Akira Financial Limited,35803.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Estates/Building Works,Dc Emergency Systems Ltd,64360.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Estates/Building Works,Dc Emergency Systems Ltd,27455.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Hiltons Electrical Services Ltd,79425.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Hiltons Electrical Services Ltd,306105.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,Hiltons Electrical Services Ltd,79425.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,Hiltons Electrical Services Ltd,153052.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Equipment,Siemens Healthcare,28615.0,LNWU 11 - Febuary.csv,1
03/02/2021,Capital,Estates/Building Works,Siemens Healthcare,45400.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Siemens Healthcare,204381.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Siemens Healthcare,108336.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Equipment,Siemens Healthcare,574251.0,LNWU 11 - Febuary.csv,1
17/02/2021,Car Parking N.W.L,N.P.H. Car Parking Contract,Apcoa Facilities Management (Uk) Limited,193694.0,LNWU 11 - Febuary.csv,1
10/02/2021,Estates & Services N.P.H,Engineering  Contract Works,Vm Construction Ltd,29023.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,Vm Construction Ltd,35556.0,LNWU 11 - Febuary.csv,1
24/02/2021,Cardiology Investigationsn.W.L,General Instruments,Medtronic Ltd,174000.0,LNWU 11 - Febuary.csv,1
03/02/2021,Capital,Estates/Building Works,Excel Contractors Ltd,35475.0,LNWU 11 - Febuary.csv,1
03/02/2021,Capital,Estates/Building Works,Excel Contractors Ltd,26984.0,LNWU 11 - Febuary.csv,1
03/02/2021,Capital,Estates/Building Works,Excel Contractors Ltd,28162.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Estates/Building Works,Excel Contractors Ltd,154406.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Estates/Building Works,Excel Contractors Ltd,90862.0,LNWU 11 - Febuary.csv,1
10/02/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,79967.0,LNWU 11 - Febuary.csv,1
10/02/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,37525.0,LNWU 11 - Febuary.csv,1
24/02/2021,Balance Sheet Lnwh,Pharmacy Stock Purchases,Roche Products Ltd,28140.0,LNWU 11 - Febuary.csv,1
24/02/2021,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 11 - Febuary.csv,1
03/02/2021,Post Room N.P.H,Postage,Pitney Bowes Limited - Franking,25000.0,LNWU 11 - Febuary.csv,1
03/02/2021,E.B.M.E.,E.B.M.E Contract,Bcas Bio Medical Services Ltd,210000.0,LNWU 11 - Febuary.csv,1
03/02/2021,Managed Print,Managed Print,Genmed.Me Ltd,136071.0,LNWU 11 - Febuary.csv,1
24/02/2021,Endoscopy N.P.H,Clinical Services Received,Genmed.Me Ltd,623234.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Estates/Building Works,Rbl Asbestos Removals  ( Roothings ),80070.0,LNWU 11 - Febuary.csv,1
03/02/2021,Incontinence Bcs,Incontinence Contract,Ontex Healthcare Uk Ltd,43042.0,LNWU 11 - Febuary.csv,1
17/02/2021,Incontinence Bcs,Incontinence Contract,Ontex Healthcare Uk Ltd,45623.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Equipment,Baxter Healthcare Ltd,73800.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,Sunbelt Rentals Limited,34008.0,LNWU 11 - Febuary.csv,1
24/02/2021,Radiology C.M.H,Medical Equip Repairs & Maint,Sccl-Nhs Supply Chain Maintenance,31164.0,LNWU 11 - Febuary.csv,1
10/02/2021,Soft F.M. Contract N.W.L,Catering Equipment,Willis Jenkins Limited,50520.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,27228.0,LNWU 11 - Febuary.csv,1
10/02/2021,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,34405.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,139200.0,LNWU 11 - Febuary.csv,1
24/02/2021,Capital,Estates/Building Works,D Santer T/A Totalworth Building Services,186000.0,LNWU 11 - Febuary.csv,1
17/02/2021,Id Screening,General Instruments,Full Support Healthcare Limited,99824.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,168800.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,541559.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,168800.0,LNWU 11 - Febuary.csv,1
17/02/2021,Capital,Estates/Building Works,Apcoa Parking ( Uk ) Limited,541559.0,LNWU 11 - Febuary.csv,1
