date,expensetype,supplier,transactionnumber,amount,file,negative,expensearea
C&M-GMS Prem"
4/30/2020,,KILLICK STREET HEALTH CENTRE,32042694,67.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prem"
4/30/2020,,KILLICK STREET HEALTH CENTRE,32042694,304.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,KILLICK STREET HEALTH CENTRE,32042694,6903.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,KILLICK STREET HEALTH CENTRE,32042694,32.0,NCL 01 - April.pdf.csv,1,"Aspiration
ME - GMS GP Prior"
4/30/2020,,KILLICK STREET HEALTH CENTRE,32042694,709.0,NCL 01 - April.pdf.csv,1,"Year ERs
ME-GMS GP Prior"
4/30/2020,,MILDMAY MEDICAL PRACTICE,32042697,281.0,NCL 01 - April.pdf.csv,1,"Year EEs
C&M-GMS Cost of"
4/30/2020,,MILDMAY MEDICAL PRACTICE,32042697,47033.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,MILDMAY MEDICAL PRACTICE,32042697,11415.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,MILDMAY MEDICAL PRACTICE,32042697,39.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS Prof Fees"
4/30/2020,,MILDMAY MEDICAL PRACTICE,32042697,3596.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,MILLER PRACTICE,32042699,31664.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,MILLER PRACTICE,32042699,85496.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,MILLER PRACTICE,32042699,5025.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,MILLER PRACTICE,32042699,4454.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prof Fees"
4/30/2020,,MILLER PRACTICE,32042699,5878.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,NORTHERN MEDICAL CENTRE,32042701,73626.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Global"
4/30/2020,,NORTHERN MEDICAL CENTRE,32042701,7987.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,NORTHERN MEDICAL CENTRE,32042701,5771.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS QOF"
4/30/2020,,PINE STREET MEDICAL CENTRE,32042704,23042.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Global"
4/30/2020,,PINE STREET MEDICAL CENTRE,32042704,32248.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCO"
4/30/2020,,PINE STREET MEDICAL CENTRE,32042704,1670.0,NCL 01 - April.pdf.csv,1,"Locum 
C&M-GMS QOF"
4/30/2020,,ROMAN WAY MEDICAL CENTRE,32042706,29762.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Global"
4/30/2020,,ROMAN WAY MEDICAL CENTRE,32042706,2789.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS QOF"
4/30/2020,,RISE GROUP PRACTICE,32042708,1149.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,RISE GROUP PRACTICE,32042708,43146.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,RISE GROUP PRACTICE,32042708,1161.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCO"
4/30/2020,,RISE GROUP PRACTICE,32042708,484.0,NCL 01 - April.pdf.csv,1,"Seniority
C&M-GMS Prem"
4/30/2020,,RISE GROUP PRACTICE,32042708,11500.0,NCL 01 - April.pdf.csv,1,"Clinical Waste
C&M-GMS Prem"
4/30/2020,,RISE GROUP PRACTICE,32042708,1979.0,NCL 01 - April.pdf.csv,1,"Cost Rent
C&M-GMS Prem"
4/30/2020,,RISE GROUP PRACTICE,32042708,120.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prem"
4/30/2020,,RISE GROUP PRACTICE,32042708,196.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,RISE GROUP PRACTICE,32042708,3220.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,1070.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,140748.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,10320.0,NCL 01 - April.pdf.csv,1,C&M-GMS PCO
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,20370.0,NCL 01 - April.pdf.csv,1,"Other
C&M-GMS Prem"
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,1912.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS Prem"
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,498.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prof Fees"
4/30/2020,,RITCHIE STREET GROUP PRACTICE,32042710,7923.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,SOBELL MEDICAL CENTRE,32042711,34190.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Global"
4/30/2020,,SOBELL MEDICAL CENTRE,32042711,2083.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,SOBELL MEDICAL CENTRE,32042711,2209.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS QOF"
4/30/2020,,STROUD GREEN MEDICAL PRACTICE,32042713,892.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,STROUD GREEN MEDICAL PRACTICE,32042713,48877.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,STROUD GREEN MEDICAL PRACTICE,32042713,2791.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,STROUD GREEN MEDICAL PRACTICE,32042713,142.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS Prof Fees"
4/30/2020,,STROUD GREEN MEDICAL PRACTICE,32042713,2681.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,ST JOHNS WAY MEDICAL CENTRE,32042715,1304.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,ST JOHNS WAY MEDICAL CENTRE,32042715,104546.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,ST JOHNS WAY MEDICAL CENTRE,32042715,15201.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCO"
4/30/2020,,ST JOHNS WAY MEDICAL CENTRE,32042715,8291.0,NCL 01 - April.pdf.csv,1,"Locum 
C&M-GMS Prem"
4/30/2020,,ST JOHNS WAY MEDICAL CENTRE,32042715,146.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS Prof Fees"
4/30/2020,,ST JOHNS WAY MEDICAL CENTRE,32042715,7885.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,ST PETERS STREET MEDICAL CENTRE,32042717,93125.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Global"
4/30/2020,,ST PETERS STREET MEDICAL CENTRE,32042717,7672.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,ST PETERS STREET MEDICAL CENTRE,32042717,5270.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS QOF"
4/30/2020,,ST PETERS STREET MEDICAL CENTRE,32042717,1323.0,NCL 01 - April.pdf.csv,1,"Aspiration
ME - GMS GP Prior"
4/30/2020,,ST PETERS STREET MEDICAL CENTRE,32042717,2236.0,NCL 01 - April.pdf.csv,1,"Year ERs
ME-GMS GP Prior"
4/30/2020,,TUFNELL SURGERY,32042719,3202.0,NCL 01 - April.pdf.csv,1,"Year EEs
C&M-GMS Cost of"
4/30/2020,,TUFNELL SURGERY,32042719,82654.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,TUFNELL SURGERY,32042719,9312.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,TUFNELL SURGERY,32042719,606.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS Prof Fees"
4/30/2020,,TUFNELL SURGERY,32042719,6268.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,VILLAGE PRACTICE LONDON,32042721,66661.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Global"
4/30/2020,,VILLAGE PRACTICE LONDON,32042721,4453.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS QOF"
4/30/2020,,MORRIS HOUSE GROUP PRACTICE,32049514,-16231.0,NCL 01 - April.pdf.csv,-1,"Aspiration
ME-GMS GP Pension"
4/30/2020,,MORRIS HOUSE GROUP PRACTICE,32049514,-17390.0,NCL 01 - April.pdf.csv,-1,"EEs
ME-GMS GP Pension"
4/30/2020,,DRS NEELESH & TAMARA BOWRY,32054010,5508.0,NCL 01 - April.pdf.csv,1,"ERs Adjustments
C&M-GMS Cost of"
4/30/2020,,DRS NEELESH & TAMARA BOWRY,32054010,33358.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,DRS NEELESH & TAMARA BOWRY,32054010,10073.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,DRS NEELESH & TAMARA BOWRY,32054010,1083.0,NCL 01 - April.pdf.csv,1,"Healthcentre Rent
C&M-GMS Prof Fees"
4/30/2020,,DRS NEELESH & TAMARA BOWRY,32054010,2156.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,1545.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,72187.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,12125.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS Prem"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,872.0,NCL 01 - April.pdf.csv,1,"Actual Rent
C&M-GMS Prem"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,1381.0,NCL 01 - April.pdf.csv,1,"Clinical Waste
C&M-GMS Prem"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,55.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prem"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,153.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,HIGHBURY GRANGE MEDICAL PRACTICE,32054012,4833.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,BUPA CARE HOMES,32058679,36118.0,NCL 01 - April.pdf.csv,1,"Aspiration
Cont Care- Prior"
4/30/2020,,ACCOMPLISH GROUP,32059204,35075.0,NCL 01 - April.pdf.csv,1,"Year Payments
Clinical&Medical-"
4/30/2020,,BMI HEALTHCARE LTD,32059335,-37636.0,NCL 01 - April.pdf.csv,-1,"Independent Sector
Clinical&Medical-"
4/30/2020,,ROYAL FREE LONDON NHS FOUNDATION TRUST,32059735,-40618.0,NCL 01 - April.pdf.csv,-1,"Commercial Sector
Hcare Srv Rec Fdtn"
4/30/2020,,ROYAL FREE LONDON NHS FOUNDATION TRUST,32059745,40618.0,NCL 01 - April.pdf.csv,1,"Trust-Non Contract
Hcare Srv Rec Fdtn"
4/30/2020,,ROYAL FREE LONDON NHS FOUNDATION TRUST,32059754,40618.0,NCL 01 - April.pdf.csv,1,"Trust-Non Contract
Hcare Srv Rec Fdtn"
4/30/2020,,DRS CARE HOMES LTD,32059786,30360.0,NCL 01 - April.pdf.csv,1,"Trust-Non Contract
Cont Care- Prior"
4/30/2020,,CEDARS CARE CENTRE (BARNET),32059960,39527.0,NCL 01 - April.pdf.csv,1,"Year Payments
Cont Care- Prior"
4/30/2020,,ADLER & ROSENBERG,32069009,1104.0,NCL 01 - April.pdf.csv,1,C&M-GMS Cost of
4/30/2020,,ADLER & ROSENBERG,32069009,38669.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,ADLER & ROSENBERG,32069009,736.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,ADLER & ROSENBERG,32069009,2590.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,ADLER & ROSENBERG,32069009,1247.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prem"
4/30/2020,,ADLER & ROSENBERG,32069009,1540.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prem"
4/30/2020,,ADLER & ROSENBERG,32069009,153.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,ADLER & ROSENBERG,32069009,2751.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,CORNWALL HOUSE SURGERY,32069012,840.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS DES"
4/30/2020,,CORNWALL HOUSE SURGERY,32069012,41542.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,CORNWALL HOUSE SURGERY,32069012,810.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,CORNWALL HOUSE SURGERY,32069012,4112.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,CORNWALL HOUSE SURGERY,32069012,3368.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS QOF"
4/30/2020,,EVERGLADE MEDICAL PARCTICE,32069019,980.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS DES"
4/30/2020,,EVERGLADE MEDICAL PARCTICE,32069019,61025.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,EVERGLADE MEDICAL PARCTICE,32069019,1153.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,EVERGLADE MEDICAL PARCTICE,32069019,5173.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS QOF"
4/30/2020,,EAST FINCHLEY MEDICAL PRACTICE,32069021,622.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,EAST FINCHLEY MEDICAL PRACTICE,32069021,55108.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,EAST FINCHLEY MEDICAL PRACTICE,32069021,1047.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,EAST FINCHLEY MEDICAL PRACTICE,32069021,4911.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,EAST FINCHLEY MEDICAL PRACTICE,32069021,109.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prof Fees"
4/30/2020,,EAST FINCHLEY MEDICAL PRACTICE,32069021,2655.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,ISAACSON & PARTNERS,32069028,572.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,ISAACSON & PARTNERS,32069028,37460.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,ISAACSON & PARTNERS,32069028,714.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,ISAACSON & PARTNERS,32069028,2184.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,ISAACSON & PARTNERS,32069028,1174.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prem"
4/30/2020,,ISAACSON & PARTNERS,32069028,872.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prem"
4/30/2020,,ISAACSON & PARTNERS,32069028,97.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,ISAACSON & PARTNERS,32069028,3365.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,JAI MEDICAL CENTRE,32069031,840.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS DES"
4/30/2020,,JAI MEDICAL CENTRE,32069031,63186.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,JAI MEDICAL CENTRE,32069031,1217.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,JAI MEDICAL CENTRE,32069031,7339.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,JAI MEDICAL CENTRE,32069031,24.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prem"
4/30/2020,,JAI MEDICAL CENTRE,32069031,7150.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS QOF"
4/30/2020,,LANE END MEDICAL GROUP,32069035,4224.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,LANE END MEDICAL GROUP,32069035,91980.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,LANE END MEDICAL GROUP,32069035,1763.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,LANE END MEDICAL GROUP,32069035,3998.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS PCO"
4/30/2020,,LANE END MEDICAL GROUP,32069035,6180.0,NCL 01 - April.pdf.csv,1,"Seniority
C&M-GMS Prem"
4/30/2020,,LANE END MEDICAL GROUP,32069035,394.0,NCL 01 - April.pdf.csv,1,"Rates
C&M-GMS Prem"
4/30/2020,,LANE END MEDICAL GROUP,32069035,788.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,LANE END MEDICAL GROUP,32069035,8278.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,1400.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS DES"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,58187.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,1116.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,5087.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS QOF"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,6111.0,NCL 01 - April.pdf.csv,1,"Aspiration
ME - GMS GP Prior"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,3293.0,NCL 01 - April.pdf.csv,1,"Year ERs
ME-GMS GP Pension"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,5092.0,NCL 01 - April.pdf.csv,1,"EEs Adjustments
ME-GMS GP Pension"
4/30/2020,,MCCOLLUM & PARTNERS,32069039,3952.0,NCL 01 - April.pdf.csv,1,"ERs Adjustments
ME-GMS GP Prior"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,2103.0,NCL 01 - April.pdf.csv,1,"Year EEs
C&M-GMS Cost of"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,140.0,NCL 01 - April.pdf.csv,1,C&M-GMS DES
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,67428.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,1304.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,5543.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS PCO"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,11003.0,NCL 01 - April.pdf.csv,1,"Locum 
C&M-GMS Prem"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,132.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prem"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,300.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,MULBERRY MEDICAL PRACTICE,32069044,4823.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-329.0,NCL 01 - April.pdf.csv,-1,"Aspiration
C&M-GMS Prem"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-1971.0,NCL 01 - April.pdf.csv,-1,"Notional Rent
ME - GMS GP Prior"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-480.0,NCL 01 - April.pdf.csv,-1,"Year ERs
ME - GMS TPS"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-7001.0,NCL 01 - April.pdf.csv,-1,"Added Years Adj EEs
ME-GMS GP Pension"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-17399.0,NCL 01 - April.pdf.csv,-1,"EEs
ME-GMS GP Pension"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-24680.0,NCL 01 - April.pdf.csv,-1,"EEs Adjustments
ME-GMS GP Pension"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-679.0,NCL 01 - April.pdf.csv,-1,"ERs Adjustments
ME-GMS GP Prior"
4/30/2020,,OLD COURTHOUSE SURGERY,32069045,-1998.0,NCL 01 - April.pdf.csv,-1,"Year AVCs
ME-GMS GP Prior"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,1456.0,NCL 01 - April.pdf.csv,1,"Year EEs
C&M-GMS Cost of"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,67708.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS Global"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,1302.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,615.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS PCO"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,2778.0,NCL 01 - April.pdf.csv,1,"Doctors Ret Scheme
C&M-GMS PCO"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,4288.0,NCL 01 - April.pdf.csv,1,"Locum 
C&M-GMS Prem"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,157.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prof Fees"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,5895.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,2914.0,NCL 01 - April.pdf.csv,1,"Aspiration
ME-GMS GP Pension"
4/30/2020,,OLD COURTHOUSE SURGERY,32069046,2732.0,NCL 01 - April.pdf.csv,1,"EEs Adjustments
ME-GMS GP Pension"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,2333.0,NCL 01 - April.pdf.csv,1,"ERs Adjustments
C&M-GMS Cost of"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,700.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS DES"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,126512.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,2334.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,22713.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,3669.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prem"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,471.0,NCL 01 - April.pdf.csv,1,"Water Rates
C&M-GMS Prof Fees"
4/30/2020,,OAK LODGE MEDICAL CENTRE,32069048,10673.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,OAKLEIGH ROAD HEALTH CENTRE,32069050,921.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,OAKLEIGH ROAD HEALTH CENTRE,32069050,2660.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS DES"
4/30/2020,,OAKLEIGH ROAD HEALTH CENTRE,32069050,64248.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,OAKLEIGH ROAD HEALTH CENTRE,32069050,1224.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,OAKLEIGH ROAD HEALTH CENTRE,32069050,161.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prof Fees"
4/30/2020,,OAKLEIGH ROAD HEALTH CENTRE,32069050,5802.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,PAINTER & PARTNERS,32069052,645.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,PAINTER & PARTNERS,32069052,1120.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS DES"
4/30/2020,,PAINTER & PARTNERS,32069052,70391.0,NCL 01 - April.pdf.csv,1,"Learn Dsblty Hlth 
C&M-GMS Global"
4/30/2020,,PAINTER & PARTNERS,32069052,1359.0,NCL 01 - April.pdf.csv,1,"Sum
C&M-GMS PCN DES"
4/30/2020,,PAINTER & PARTNERS,32069052,4116.0,NCL 01 - April.pdf.csv,1,"Participation
C&M-GMS Prem"
4/30/2020,,PAINTER & PARTNERS,32069052,151.0,NCL 01 - April.pdf.csv,1,"Notional Rent
C&M-GMS Prof Fees"
4/30/2020,,PAINTER & PARTNERS,32069052,6165.0,NCL 01 - April.pdf.csv,1,"Prescribing
C&M-GMS QOF"
4/30/2020,,PHOENIX PRACTICE LONDON,32069054,626.0,NCL 01 - April.pdf.csv,1,"Aspiration
C&M-GMS Cost of"
4/30/2020,,PHOENIX PRACTICE LONDON,32069054,7265.0,NCL 01 - April.pdf.csv,1,"Drugs -Prescribing
C&M-GMS DES"
4/30/2020,,PHOENIX PRACTICE LONDON,32069054,67628.0,NCL 01 - April.pdf.csv,1,"Extended Hours 
C&M-GMS Global"
