date,expensetype,expensearea,supplier,amount,file,negative
26/01/2021,Nhs Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",University College London Hospitals Nhs Ft,25686.0,IMPC 10 - January.csv,1
26/01/2021,Other Transport Costs,Pathology,Dhl Supply Chain  (Former Excel),34322.0,IMPC 10 - January.csv,1
26/01/2021,Thames Valley Housing Assoc,Ichnt Balance Sheet,Metropolitan Thames Valley,98944.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Nhs Supply Chain (Maintenance 201),92693.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Nhs Supply Chain (Maintenance 201),109801.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Nhs Supply Chain (Maintenance 201),98109.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Nhs Supply Chain (Maintenance 201),96724.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Nhs Supply Chain (Maintenance 201),100898.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),102680.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),143025.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),113360.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),144840.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),163495.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),122363.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),138293.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),111605.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),138813.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),102328.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),182870.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),113690.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),174884.0,IMPC 10 - January.csv,1
27/01/2021,Supplies Issues Recharges,Ichnt Balance Sheet,Supply Chain Coordination Ltd (Sccl) ( 101),157559.0,IMPC 10 - January.csv,1
02/02/2021,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed,31739.0,IMPC 11 - February.csv,1
02/02/2021,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed,86152.0,IMPC 11 - February.csv,1
02/02/2021,Blood Products,Pathology,Nhs Blood And Transplant,164673.0,IMPC 11 - February.csv,1
02/02/2021,Blood Products,Pathology,Nhs Blood And Transplant,329433.0,IMPC 11 - February.csv,1
02/02/2021,Blood Products,Pathology,Nhs Blood And Transplant,66563.0,IMPC 11 - February.csv,1
02/02/2021,Cleaning Materials,Estates Directorate,Synergy Health Managed Services Ltd,49775.0,IMPC 11 - February.csv,1
02/02/2021,Computer Hardware Purch,Information & Comms Technology,Cdw Ltd,87733.0,IMPC 11 - February.csv,1
02/02/2021,Computer Maintenance,Information & Comms Technology,Infratech Hardware Limited,79530.0,IMPC 11 - February.csv,1
02/02/2021,Consultancy Fees,Estates Directorate,Breathe Energy Ltd,107804.0,IMPC 11 - February.csv,1
02/02/2021,Consultancy Fees,Estates Directorate,Breathe Energy Ltd,77715.0,IMPC 11 - February.csv,1
02/02/2021,Contr Other External,Estates Directorate,Cbre Managed Services Ltd,752926.0,IMPC 11 - February.csv,1
02/02/2021,Contr Photocopier Rental,Information & Comms Technology,Canon (Uk) Ltd,179015.0,IMPC 11 - February.csv,1
02/02/2021,Contr Photocopier Rental,Information & Comms Technology,Canon (Uk) Ltd,217526.0,IMPC 11 - February.csv,1
02/02/2021,Cx-Hh Consultant Load,Ichnt Balance Sheet,Dr Andrew Wright,42392.0,IMPC 11 - February.csv,1
02/02/2021,Cx-Hh Consultant Load,Ichnt Balance Sheet,Zahid Rehan Salim,43357.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Amber Group Limited,46481.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Amber Group Limited,47661.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Amber Group Limited,85003.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Amber Group Limited,35360.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Amber Group Limited,38550.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Amber Group Limited,37563.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,40413.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,M&J Group (Construction & Roofin) Ltd [Cs],48919.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,M&J Group (Construction & Roofin) Ltd [Cs],60523.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Siemens Healthcare Ltd,44115.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Williams Building Company (22) Limited,32367.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Williams Building Company (22) Limited,35306.0,IMPC 11 - February.csv,1
02/02/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Philips Healthcare,40493.0,IMPC 11 - February.csv,1
02/02/2021,Dist Award - Local Cea,Div Of Med & Integrated Care,Imperial College London,34026.0,IMPC 11 - February.csv,1
02/02/2021,Dist Award - Nat Cea,Div Of Med & Integrated Care,Imperial College London,102728.0,IMPC 11 - February.csv,1
02/02/2021,Dist Award - Nat Cea,"Div Of Surg, Cardiov & Cancer",Imperial College London,70218.0,IMPC 11 - February.csv,1
02/02/2021,Dist Award - Nat Cea,Div Of Women & Clin Support,Imperial College London,33766.0,IMPC 11 - February.csv,1
02/02/2021,Drugs Pbr Excluded,"Div Of Surg, Cardiov & Cancer",Healthcare At Home Ltd,30847.0,IMPC 11 - February.csv,1
02/02/2021,Equip Maint Contracts,Estates Directorate,Cbre Managed Services Ltd,36616.0,IMPC 11 - February.csv,1
02/02/2021,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,54595.0,IMPC 11 - February.csv,1
02/02/2021,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,65338.0,IMPC 11 - February.csv,1
02/02/2021,Ext Contr Laundry,Estates Directorate,Synergy Health Managed Services Ltd,56782.0,IMPC 11 - February.csv,1
02/02/2021,Ic Pay Recharge In: Med,Div Of Med & Integrated Care,Imperial College London,151707.0,IMPC 11 - February.csv,1
02/02/2021,Ic Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Imperial College London,368040.0,IMPC 11 - February.csv,1
02/02/2021,Ic Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Imperial College London,38801.0,IMPC 11 - February.csv,1
02/02/2021,Ic Pay Recharge In: Med,Div Of Women & Clin Support,Imperial College London,83496.0,IMPC 11 - February.csv,1
02/02/2021,Ic Pay Recharge In: Med,Medical Director Summary,Imperial College London,31047.0,IMPC 11 - February.csv,1
02/02/2021,Ic Pay Recharge In: Med,Pathology,Imperial College London,39630.0,IMPC 11 - February.csv,1
02/02/2021,Items Pending Investigation,Ichnt Balance Sheet,The Real Coffee Company Ltd,101952.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Bayer Plc,84858.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Bayer Plc,50185.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Bayer Plc,43341.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Gilead Sciences Ltd,44380.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Gilead Sciences Ltd,34518.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,65652.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Novartis Pharmaceutical (Uk) Ltd,33657.0,IMPC 11 - February.csv,1
02/02/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,415179.0,IMPC 11 - February.csv,1
02/02/2021,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,42108.0,IMPC 11 - February.csv,1
02/02/2021,Med & Prof Fees (Imaging Cons),Ichnt Balance Sheet,Lindo Wing Radiology Llp,81335.0,IMPC 11 - February.csv,1
02/02/2021,Med & Surg Equip General,"Div Of Surg, Cardiov & Cancer",Verathon Medical Uk Ltd,36076.0,IMPC 11 - February.csv,1
02/02/2021,Med & Surg Maint Contract,Div Of Med & Integrated Care,Supply Chain Coordination Ltd (Sccl) ( 201),60035.0,IMPC 11 - February.csv,1
02/02/2021,Non-Nhs Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Ministry Of Defence,39552.0,IMPC 11 - February.csv,1
02/02/2021,Other Research Exp - Non-Pay,Rd Medical Directorate,Imperial College London,840402.0,IMPC 11 - February.csv,1
02/02/2021,Rent,Div Of Med & Integrated Care,Nhs Property Services Ltd,78000.0,IMPC 11 - February.csv,1
02/02/2021,Season Ticket Cr Abellio,Ichnt Balance Sheet,Abellio Transport Holdings Ltd,60701.0,IMPC 11 - February.csv,1
02/02/2021,Services Received - Nhsts,Finance Directorate,Royal Free London Nhs Foundation Trust,152069.0,IMPC 11 - February.csv,1
02/02/2021,Srvcsrecd-Other Nhs,Central Costs,Chelsea And  Westminster Hospital Nhs Ft,830662.0,IMPC 11 - February.csv,1
02/02/2021,Srvcsrecd-Other Nhs,Medical Director Summary,Great Ormond Street Hosp For Children Nhs Ft,29415.0,IMPC 11 - February.csv,1
04/02/2021,Cater Equip Maint/Repair,Estates Directorate,Cbre Managed Services Ltd,38797.0,IMPC 11 - February.csv,1
04/02/2021,Computer Software/License,Information & Comms Technology,Ibm United Kingdom Ltd,45900.0,IMPC 11 - February.csv,1
04/02/2021,Computer Software/License,Information & Comms Technology,Ibm United Kingdom Ltd,77240.0,IMPC 11 - February.csv,1
04/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,76241.0,IMPC 11 - February.csv,1
04/02/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Ge Medical Systems Limited,206234.0,IMPC 11 - February.csv,1
04/02/2021,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Cuffe  Plc,35842.0,IMPC 11 - February.csv,1
04/02/2021,Gbs - Main Bank Account,Ichnt Balance Sheet,Nhs Litigation Authority,3632832.0,IMPC 11 - February.csv,1
04/02/2021,Jac - Stock,Balance Sheet St Marys,Alloga Uk Ltd,36000.0,IMPC 11 - February.csv,1
04/02/2021,Jac - Stock,Balance Sheet St Marys,Bayer Plc,77558.0,IMPC 11 - February.csv,1
04/02/2021,Jac - Stock,Balance Sheet St Marys,Ith Pharma Lyd,47042.0,IMPC 11 - February.csv,1
04/02/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,35456.0,IMPC 11 - February.csv,1
04/02/2021,Laboratory Equipment,Pathology,Mobidiag Uk Ltd,54000.0,IMPC 11 - February.csv,1
04/02/2021,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,42108.0,IMPC 11 - February.csv,1
04/02/2021,Med & Surg Equip Leases,Estates Directorate,Arjo Uk Ltd,92868.0,IMPC 11 - February.csv,1
04/02/2021,Nhs Pay Recharge In: Other,Nursing Directorate,Central & North West London Nhs Ft,33396.0,IMPC 11 - February.csv,1
04/02/2021,Non-Nhs Pay Recharge In: Med,"Div Of Surg, Cardiov & Cancer",Ministry Of Defence,43947.0,IMPC 11 - February.csv,1
04/02/2021,Other Transport Costs,Estates Directorate,Dhl Supply Chain  (Former Excel),32990.0,IMPC 11 - February.csv,1
04/02/2021,Other Transport Costs,Estates Directorate,Falck Uk Ambulance Service Limited,1445875.0,IMPC 11 - February.csv,1
04/02/2021,Postage & Carriage,Pathology,Dhl Supply Chain  (Former Excel),133683.0,IMPC 11 - February.csv,1
04/02/2021,Postage & Carriage,Pathology,Dhl Supply Chain  (Former Excel),71168.0,IMPC 11 - February.csv,1
04/02/2021,Purch Hcare Independent Sector,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,392444.0,IMPC 11 - February.csv,1
04/02/2021,Purch Hcare Independent Sector,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,392444.0,IMPC 11 - February.csv,1
04/02/2021,Purch Hcare Independent Sector,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,392444.0,IMPC 11 - February.csv,1
04/02/2021,Purch Hcare Independent Sector,Div Of Med & Integrated Care,London Central & West Unscheduled Care Collab,392444.0,IMPC 11 - February.csv,1
09/02/2021,Childcare Voucher (Kids Unltd),Ichnt Balance Sheet,Sodexo Motivation Solutions Uk Ltd,30298.0,IMPC 11 - February.csv,1
09/02/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,490168.0,IMPC 11 - February.csv,1
09/02/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,47535.0,IMPC 11 - February.csv,1
09/02/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,299550.0,IMPC 11 - February.csv,1
09/02/2021,Clinical Managed Service Contr,Pathology,Abbott Laboratories Ltd,48890.0,IMPC 11 - February.csv,1
09/02/2021,Computer Software/License,Information & Comms Technology,Xerox (Uk) Ltd,45864.0,IMPC 11 - February.csv,1
09/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Construction & Shopfitting Ltd T/A C & S Ltd,36449.0,IMPC 11 - February.csv,1
09/02/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Philips Healthcare,431548.0,IMPC 11 - February.csv,1
09/02/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Nipro Medical Uk Ltd,67975.0,IMPC 11 - February.csv,1
09/02/2021,Cy Auc -Addns- Prof Fee)-Purch,Capital Summary,Eta  Projects Ltd,33435.0,IMPC 11 - February.csv,1
09/02/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,350822.0,IMPC 11 - February.csv,1
09/02/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,97970.0,IMPC 11 - February.csv,1
09/02/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,43633.0,IMPC 11 - February.csv,1
09/02/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,30526.0,IMPC 11 - February.csv,1
09/02/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,359265.0,IMPC 11 - February.csv,1
09/02/2021,Electricity,Estates Directorate,Edf Energy Customer Plc,213889.0,IMPC 11 - February.csv,1
09/02/2021,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,30802.0,IMPC 11 - February.csv,1
09/02/2021,Jac - Stock,Balance Sheet St Marys,Jazz Pharmaceuticals Uk Limited [Ph],43362.0,IMPC 11 - February.csv,1
09/02/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,35456.0,IMPC 11 - February.csv,1
09/02/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,63405.0,IMPC 11 - February.csv,1
09/02/2021,Jac - Stock,Balance Sheet St Marys,Roche Products Ltd,300252.0,IMPC 11 - February.csv,1
09/02/2021,Laboratory Equipment,Pathology,Promega Uk Ltd,32354.0,IMPC 11 - February.csv,1
09/02/2021,Laboratory Test Kits,"Div Of Surg, Cardiov & Cancer",Cellon Uk Ltd,36000.0,IMPC 11 - February.csv,1
09/02/2021,Laboratory Test Kits,Pathology,Becton Dickinson Uk Ltd,87955.0,IMPC 11 - February.csv,1
09/02/2021,Med & Surg Equip General,Div Of Women & Clin Support,Lloyds Retail Chemists Ltd,2789400.0,IMPC 11 - February.csv,1
09/02/2021,Med & Surg Equip Repair,Estates Directorate,Ge Medical Systems Limited,654582.0,IMPC 11 - February.csv,1
09/02/2021,Other Research Exp - Non-Pay,Rd Medical Directorate,Royal Brompton And Harefield Nhs Ft,221964.0,IMPC 11 - February.csv,1
09/02/2021,Postage & Carriage,Div Of Women & Clin Support,Xerox (Uk) Ltd,39477.0,IMPC 11 - February.csv,1
09/02/2021,Rent,Estates Directorate,Metropolitan Thames Valley,41310.0,IMPC 11 - February.csv,1
09/02/2021,Srvcsrecd-Other Nhs,Pathology,Imperial College London,42910.0,IMPC 11 - February.csv,1
11/02/2021,Agency Nursing: Qualified,Div Of Med & Integrated Care,Reed,47531.0,IMPC 11 - February.csv,1
11/02/2021,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed,262921.0,IMPC 11 - February.csv,1
11/02/2021,Clinical Managed Service Contr,"Div Of Surg, Cardiov & Cancer",Medtronic Ltd,38700.0,IMPC 11 - February.csv,1
11/02/2021,Clinical Managed Service Contr,Pathology,Genmed.Me Ltd,1211178.0,IMPC 11 - February.csv,1
11/02/2021,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,41651.0,IMPC 11 - February.csv,1
11/02/2021,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,42747.0,IMPC 11 - February.csv,1
11/02/2021,Contr Refuse & Clin Waste,Estates Directorate,Grundon Waste Management Ltd,38559.0,IMPC 11 - February.csv,1
11/02/2021,Cx-Hh Consultant Load,Ichnt Balance Sheet,Dr Andrew Wright,35353.0,IMPC 11 - February.csv,1
11/02/2021,Dialysers,Div Of Med & Integrated Care,Baxter Healthcare Ltd,197746.0,IMPC 11 - February.csv,1
11/02/2021,Jac - Stock,Balance Sheet St Marys,Alexion Pharma Uk Ltd,30240.0,IMPC 11 - February.csv,1
11/02/2021,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,114240.0,IMPC 11 - February.csv,1
11/02/2021,Jac - Stock,Balance Sheet St Marys,Csl Behring Uk Ltd,63420.0,IMPC 11 - February.csv,1
11/02/2021,Jac - Stock,Balance Sheet St Marys,Healthcare At Home Ltd,34020.0,IMPC 11 - February.csv,1
11/02/2021,Jac - Stock,Balance Sheet St Marys,Polar Speed Distribution Ltd,53298.0,IMPC 11 - February.csv,1
11/02/2021,Med & Prof Fees (Imaging Cons),Ichnt Balance Sheet,Lindo Wing Radiology Llp,48044.0,IMPC 11 - February.csv,1
11/02/2021,Training Expenses,Office Of Chief Executive,Breathe Safety Ltd,61512.0,IMPC 11 - February.csv,1
16/02/2021,Agency Nursing: Qualified,"Div Of Surg, Cardiov & Cancer",Reed,122199.0,IMPC 11 - February.csv,1
16/02/2021,Bldg/Eng Equip Maint/Rep,Estates Directorate,Cbre Managed Services Ltd,176904.0,IMPC 11 - February.csv,1
16/02/2021,Bldg/Eng Equip Maint/Rep,Pandemic Planning,Cbre Managed Services Ltd,32788.0,IMPC 11 - February.csv,1
16/02/2021,Computer Maintenance,Information & Comms Technology,Cerner Ltd,40308.0,IMPC 11 - February.csv,1
16/02/2021,Computer Maintenance,Information & Comms Technology,Cerner Ltd,53745.0,IMPC 11 - February.csv,1
16/02/2021,Computer Software/License,Information & Comms Technology,Cerner Ltd,288402.0,IMPC 11 - February.csv,1
16/02/2021,Computer Software/License,Information & Comms Technology,Ukcloud Ltd,184943.0,IMPC 11 - February.csv,1
16/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cbre Managed Services Ltd,231023.0,IMPC 11 - February.csv,1
16/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,71208.0,IMPC 11 - February.csv,1
16/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Cuffe  Plc,62317.0,IMPC 11 - February.csv,1
16/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,M&J Group (Construction & Roofin) Ltd [Cs],77788.0,IMPC 11 - February.csv,1
16/02/2021,Cy Auc -Addns- It Eqpt-Addns,Capital Summary,Infratech Hardware Limited,32114.0,IMPC 11 - February.csv,1
16/02/2021,Cy Auc -Addns- P & M-Purchased,Capital Summary,Siemens Healthcare Ltd,158400.0,IMPC 11 - February.csv,1
16/02/2021,Dialysers,Div Of Med & Integrated Care,Baxter Healthcare Ltd,87351.0,IMPC 11 - February.csv,1
16/02/2021,Dialysers,Div Of Med & Integrated Care,Nxstage Medical Uk Ltd,37869.0,IMPC 11 - February.csv,1
16/02/2021,Ext Contract - Patient Travel,Estates Directorate,Dhl Supply Chain  (Former Excel),60683.0,IMPC 11 - February.csv,1
16/02/2021,Hospitality,Estates Directorate,Compass Group Uk & Ireland,45503.0,IMPC 11 - February.csv,1
16/02/2021,Hospitality,Estates Directorate,Compass Group Uk & Ireland,52884.0,IMPC 11 - February.csv,1
16/02/2021,Items Pending Investigation,Ichnt Balance Sheet,Philips Healthcare,372258.0,IMPC 11 - February.csv,1
16/02/2021,Items Pending Investigation,Ichnt Balance Sheet,Philips Healthcare,422937.0,IMPC 11 - February.csv,1
16/02/2021,Jac - Stock,Balance Sheet St Marys,Polar Speed Distribution Ltd,53298.0,IMPC 11 - February.csv,1
16/02/2021,Jac - Stock,Balance Sheet St Marys,Polar Speed Distribution Ltd,53298.0,IMPC 11 - February.csv,1
16/02/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,62505.0,IMPC 11 - February.csv,1
16/02/2021,Jac - Stock,Balance Sheet St Marys,Qualasept Ltd,63405.0,IMPC 11 - February.csv,1
16/02/2021,Laboratory Equipment,Pathology,Biomerieux Uk Ltd,65625.0,IMPC 11 - February.csv,1
16/02/2021,Laboratory Equipment,Pathology,Mobidiag Uk Ltd,54000.0,IMPC 11 - February.csv,1
16/02/2021,Laboratory Equipment,Pathology,Mobidiag Uk Ltd,54000.0,IMPC 11 - February.csv,1
16/02/2021,Laboratory Equipment,Pathology,Mobidiag Uk Ltd,54000.0,IMPC 11 - February.csv,1
16/02/2021,Lease Charges,Information & Comms Technology,Xerox (Uk) Ltd,31332.0,IMPC 11 - February.csv,1
16/02/2021,Lease Charges,Information & Comms Technology,Xerox (Uk) Ltd,30154.0,IMPC 11 - February.csv,1
16/02/2021,Other Research Exp - Non-Pay,Rdwomen And Children Division,Imperial College London,25000.0,IMPC 11 - February.csv,1
16/02/2021,Services Received - Nhsts,"Div Of Surg, Cardiov & Cancer",Buckinghamshire Healthcare Nhs Trust,44506.0,IMPC 11 - February.csv,1
16/02/2021,Taxi & Other Vehicle Hire,Estates Directorate,Dhl Supply Chain  (Former Excel),44508.0,IMPC 11 - February.csv,1
16/02/2021,Taxi & Other Vehicle Hire,Estates Directorate,Dhl Supply Chain  (Former Excel),46510.0,IMPC 11 - February.csv,1
16/02/2021,Taxi & Other Vehicle Hire,Estates Directorate,Dhl Supply Chain  (Former Excel),63115.0,IMPC 11 - February.csv,1
18/02/2021,Acton Housing Association,Ichnt Balance Sheet,A2dominion Housing Group Ltd,216161.0,IMPC 11 - February.csv,1
18/02/2021,Agency Admin & Clerical,"Div Of Surg, Cardiov & Cancer",Acumentice Limited,124707.0,IMPC 11 - February.csv,1
18/02/2021,Blood Products,Pathology,Nhs Blood And Transplant,164673.0,IMPC 11 - February.csv,1
18/02/2021,Blood Products,Pathology,Nhs Blood And Transplant,329433.0,IMPC 11 - February.csv,1
18/02/2021,Blood Products,Pathology,Nhs Blood And Transplant,66563.0,IMPC 11 - February.csv,1
18/02/2021,Contr Other External,Div Of Women & Clin Support,Alliance Medical Radiopharmacy Limited,64800.0,IMPC 11 - February.csv,1
18/02/2021,Cy Auc -Addns-Bd Purchased,Capital Summary,Boc Limited,50818.0,IMPC 11 - February.csv,1
18/02/2021,Gas,Estates Directorate,Corona Energy,97998.0,IMPC 11 - February.csv,1
18/02/2021,Gas,Estates Directorate,Corona Energy,224421.0,IMPC 11 - February.csv,1
18/02/2021,Gas,Estates Directorate,Corona Energy,95377.0,IMPC 11 - February.csv,1
18/02/2021,Gas,Estates Directorate,Corona Energy,74839.0,IMPC 11 - February.csv,1
18/02/2021,Income Tax Paye,Ichnt Balance Sheet,Hmrc Government Employers Account,19150073.0,IMPC 11 - February.csv,1
18/02/2021,Jac - Stock,Balance Sheet St Marys,Janssen-Cilag Ltd,71884.0,IMPC 11 - February.csv,1
18/02/2021,Laboratory Test Kits,Pathology,Cepheid Uk Ltd,42108.0,IMPC 11 - February.csv,1
18/02/2021,Nhs Pay Recharge In: Med,Finance Directorate,Royal Free London Nhs Foundation Trust,157818.0,IMPC 11 - February.csv,1
18/02/2021,Other Research Exp - Pay,Rd Surgery & Cancer Division,Imperial College London,75190.0,IMPC 11 - February.csv,1
18/02/2021,Thames Valley Housing Assoc,Ichnt Balance Sheet,Metropolitan Thames Valley,98214.0,IMPC 11 - February.csv,1
23/02/2021,Drugs Nhs,Div Of Women & Clin Support,Nhs Business Services Authority,36564.0,IMPC 11 - February.csv,1
23/02/2021,Jac - Stock,Balance Sheet St Marys,Aah Pharmaceuticals Limited,44184.0,IMPC 11 - February.csv,1
23/02/2021,Laboratory Culture Media,Pathology,Dhl Supply Chain  (Former Excel),45864.0,IMPC 11 - February.csv,1
23/02/2021,Med & Surg Equip Leases,"Div Of Surg, Cardiov & Cancer",Intuitive Surgical Ltd,52506.0,IMPC 11 - February.csv,1
23/02/2021,Non-Nhs Pay Recharge In: Med,Div Of Med & Integrated Care,Ministry Of Defence,34171.0,IMPC 11 - February.csv,1
23/02/2021,Other Research Exp - Non-Pay,Rd Medical Directorate,London Ambulance Service Nhs Trust,37460.0,IMPC 11 - February.csv,1
23/02/2021,Other Research Exp - Pay,Rdwomen And Children Division,Imperial College London,73965.0,IMPC 11 - February.csv,1
23/02/2021,Rent,Estates Directorate,Metropolitan Thames Valley,41310.0,IMPC 11 - February.csv,1
23/02/2021,Taxi & Other Vehicle Hire,Estates Directorate,Dhl Supply Chain  (Former Excel),38650.0,IMPC 11 - February.csv,1
23/02/2021,Taxi & Other Vehicle Hire,Estates Directorate,Dhl Supply Chain  (Former Excel),64859.0,IMPC 11 - February.csv,1
24/02/2021,Purch Hcare Independent Sector,Pandemic Planning,King Edward Vii'S Hospital,54848.0,IMPC 11 - February.csv,1
02/03/2021,Agency Estates & Maint'Nce,Estates Directorate,Reed Specialist Recruitment Ltd,171766.0,IMPC 12 - March.csv,1
