Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KS MEDICAL CENTRE,33585724,"4,455.96"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,33585724,"36,261.58"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,33585726,651.54
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,33585726,"2,567.50"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,33585726,"1,309.88"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANDEVILLE MEDICAL CENTRE,33585726,"3,030.71"
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585726,"-21,090.25"
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585727,"-20,915.71"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,MWH PRACTICE,33585727,183.59
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585728,"75,997.36"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585728,"1,452.75"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585728,"1,933.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585728,770.36
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585728,18.43
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33585728,"6,433.38"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,33585728,"33,687.93"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,33585730,606.62
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,33585730,"2,300.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SUNRISE MEDICAL PRACTICE SOUTHALL,33585730,"3,511.39"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,33585730,"29,984.16"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,33585735,569.22
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,33585735,"1,450.83"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,33585735,977.21
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHISWICK FAMILY PRACTICE,33585735,"2,763.32"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAMMOND ROAD PRACTICE,33585735,51.74
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,33585736,"33,601.84"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,33585736,628.44
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,33585736,"1,983.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,33585736,"1,663.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,33585736,25.33
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAMMOND ROAD PRACTICE,33585736,"3,193.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WESTSEVEN GP,33585736,338.8
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,"4,478.57"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,"32,497.75"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,"2,230.02"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,WESTSEVEN GP,33585738,"4,633.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,600.52
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,"12,698.40"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,71.4
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTSEVEN GP,33585738,"2,377.70"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OLDFIELD FAMILY PRACTICE,33585738,926.8
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,OLDFIELD FAMILY PRACTICE,33585744,"34,488.17"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OLDFIELD FAMILY PRACTICE,33585744,617.7
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,OLDFIELD FAMILY PRACTICE,33585744,"3,463.33"
,,31-Aug-20,,,,33585744,
Department of Health,NHS Ealing CCG,,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,OLDFIELD FAMILY PRACTICE,,"1,621.75"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,OLDFIELD FAMILY PRACTICE,33585744,20.73
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OLDFIELD FAMILY PRACTICE,33585744,"3,012.80"
Department of Health,NHS Ealing CCG,31-Aug-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF EALING,33585744,"27,904.80"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ARGYLE SURGERY,33591097,"1,722.34"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33598224,"54,816.73"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33598224,"2,591.44"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33598224,"1,060.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33598224,"3,442.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33598224,184.24
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33598224,"4,839.09"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR K CABOT,33598224,872.57
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,"56,952.69"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,"5,752.12"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,"1,050.87"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,"28,125.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,"4,411.17"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,39.15
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,33598226,"4,827.03"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SS SHERGILL,33598226,934.69
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"71,079.17"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"1,343.78"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"6,716.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"13,567.50"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"7,758.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,73.69
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"6,817.73"
Department of Health,NHS Ealing CCG,31-Aug-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"4,133.74"
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,934.32
Department of Health,NHS Ealing CCG,31-Aug-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33598229,"3,880.77"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,33598229,"41,874.73"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,33598230,"2,409.91"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,33598230,779.02
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,33598230,"10,402.33"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,33598230,"5,054.00"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS A LEES R NAISH & S BASSI,33598230,"2,616.15"
Department of Health,NHS Ealing CCG,31-Aug-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,CARE IN FINANCE LTD,33598230,"29,500.00"
Department of Health,NHS Ealing CCG,31-Aug-20,Cont Care- Children,GENERAL RESERVE - PROGRAMME,SHOOTING STAR CHASE,33601053,"-39,401.00"
Department of Health,NHS Ealing CCG,31-Aug-20,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,PRECIOUS HOMES LTD,33602290,"25,675.16"
Department of Health,NHS Ealing CCG,31-Aug-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,BONDCARE,33605511,"26,064.00"
Department of Health,NHS Ealing CCG,31-Aug-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,BONDCARE,33605657,"28,192.21"
Department of Health,NHS Ealing CCG,31-Aug-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,GCH (ACTON) LTD,33605668,"26,792.24"
Department of Health,NHS Ealing CCG,31-Aug-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,HEALTH INTEGRATION PARTNERS LTD,33605761,"39,000.00"
Department of Health,NHS Ealing CCG,31-Aug-20,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,DIMENSIONS (UK) LTD,33650190,"27,828.68"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR DS COWEN,33688459,"28,631.69"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,CROWN STREET SURGERY,33690724,"33,974.73"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,GORDON HOUSE SURGERY,33690725,"48,216.09"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,HILLCREST SURGERY LONDON,33690728,"32,102.39"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR AK SANDHU,33690729,"28,700.27"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR RC MOORE,33690733,"27,216.46"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR SS SHERGILL,33690734,"32,908.58"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR N CROWLEY,33690737,"33,627.07"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR BS & SK MANGAT,33690738,"27,751.96"
,,31-Aug-20,,,,33690748,
Department of Health,NHS Ealing CCG,,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR K CABOT,,"27,237.88"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,MWH PRACTICE,33690752,"37,135.19"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,ARGYLE SURGERY,33690758,"27,104.27"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-PMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,GURU NANAK MEDICAL CENTRE,33690759,"43,506.42"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR DCM EVANS & PARTNERS,33690760,"48,325.58"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-PMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR MG PARMAR,33690761,"30,140.09"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR R SHAH,33690763,"29,142.17"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR JS SANGHERA,33690768,"25,984.35"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,EALING PARK HEALTH CENTRE,33690770,"31,253.38"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR RJ SALUJA,33690775,"36,054.93"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR E M ROBINSKA,33690776,"33,627.88"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,DR HM QADAN,33690778,"25,065.19"
Department of Health,NHS Ealing CCG,31-Aug-20,C&M-GMS LES Primary Care Offer,PRC DELEGATED CO-COMMISSIONING,GOODCARE PRACTICE,33690779,"27,045.34"
Department of Health,NHS Ealing CCG,31-Aug-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33690782,"46,557.00"
Department of Health,NHS Ealing CCG,31-Aug-20,Clinical&Medical-Commercial Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33707969,"357,369.58"
,,31-Aug-20,,,,33712711,
