Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13730020   ,725.92
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81225) Medical Surgical Supplies & Equipment,(id:42492) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794 ,64.22
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81700) Lab Equipment Purchase,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13641574,41.04
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793408    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(82800) Bedding & Linen,(id:243406) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13633898   ,127.5
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793308    ,762.97
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(82700) Uniforms & Clothing,(id:42513) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13687498    ,31.68
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(83360) Premises Services,(id:4889419) Essentia Community Services,REDWOOD FIRE LTD,id:13776816  ,2600
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42467) Surgery,JOHNSON & JOHNSON MEDICAL LTD,id:13742929 ,653.84
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(82800) Bedding & Linen,(id:42517) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13633898   ,827.64
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(83342) Premises Services,(id:492421) Essentia Commercial,PHOENIX ENVIRONMENTAL MANAGEMENT LTD,id:13653605 ,816
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(82800) Bedding & Linen,(id:42339) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13641574,550.98
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793488    ,1690.26
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81100) Dressings,(id:42339) Evelina Surgery Theatres & PICU,VYGON (UK) LTD,id:13710323,656.64
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83400) Office Equipment,(id:42496) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794  ,32.83
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42474) Surgical Oncology,MEDTRONIC LTD,id:13688116  ,421.2
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743330    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13801514   ,880
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42202) Medical Specialties,NORTH BRISTOL NHS TRUST,id:9836211 ,781.21
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83360) Premises Services,(id:4937420) Vaccination Programme,CITY & KENT CLEANING LTD,id:13783781,8273.28
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(84000) Transport,(id:492418) Essentia Community Services,ALLSTAR BUSINESS SOLUTIONS LTD (ARVAL),id:13752596    ,579.78
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(89280) Other - Consultancy costs,(id:42709) Finance Director,BEACHCROFT LLP OFFICE ACCOUNT,id:13734114    ,3201.8
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(50552) Qualified Nursing Staff,(id:780420) Cardiovascular Services,CONTINENTAL NURSE LTD,id:13750473 ,2290.69
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13730180    ,600
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81700) Lab Equipment Purchase,(id:2356419) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13641574  ,45.62
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(55092) Admin & Clerical,(id:42316) Evelina Central,ALLEN LANE,id:13799069   ,4797
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81255) Medical Surgical Supplies & Equipment,(id:42270) Haematology Cellular Pathology and Supporting Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794,1.01
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(82800) Bedding & Linen,(id:42737) IT / Digital Directorate,NHS SUPPLY CHAIN (MAIDSTONE),id:13641574  ,46.82
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21130) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,GE HEALTHCARE UK LTD:00475800,id:13747229  ,4752
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(10090) Fixed Asset Clearing,(id:4707419) TRUST Capital Cost Centres,CURRIE & BROWN LTD,id:13757354   ,945
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:863419) PACCS,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794   ,396
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42005) Dental Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13641574    ,49.92
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,WL GORE & ASSOCIATES (UK) LTD,id:13704634    ,7212
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,ABBOTT MEDICAL UK LTD,id:13755654  ,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:4620419) PACCS,INTERSURGICAL LTD,id:13791981   ,1428
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13730074    ,762.97
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(89270) Establishment,(id:2634419) Evelina R&D and Charity,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:13731854  ,1000.58
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(83880) Building & Engineering,(id:42640) STH Site Services,TESGL LTD,id:13748674 ,3579.72
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(82800) Bedding & Linen,(id:42367) Clinical Imaging & Med Physics,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794 ,339.77
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(83410) Office Equipment,(id:42261) Oncology Services,RICOH UK LTD,id:13755166    ,704.41
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(84620) Establishment,(id:4624419) Guys Site services,CITY & KENT CLEANING LTD,id:13761456  ,875.7
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:590481) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13399161   ,7230.14
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81000) Surgical Appliances,(id:41876) Acute & General Medicine,TALAR MADE ORTHOTICS LTD,id:13722174  ,46.5
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(50552) Qualified Nursing Staff,(id:41928) PACCS,CONTINENTAL NURSE LTD,id:13775759,2849.23
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(83880) Building & Engineering,(id:42664) STH Site Services,WPG REFURBISHMENTS LTD CIS6,id:13631755   ,616
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42449) Transplant Renal and Urology,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794 ,450
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:4620419) PACCS,EDWARDS LIFESCIENCES LTD,id:13697696 ,912
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81100) Dressings,(id:590557) Evelina Community Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13687498,6.41
Department of Health,Guys and St Thomas NHS Foundation Trust,09/02/2021,(80150) Drug Costs,(id:42350) Evelina Medicine & Neonatology,KANEKA PHARMA EUROPE N.V. (GERMAN BRANCH),id:13704734   ,11678.4
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(83880) Building & Engineering,(id:1116428) Essentia Community Services,MASKOLD ENVIRONMENTAL LTD,id:13732597   ,462
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:41863) PACCS,RESMED (UK) LTD,id:13775275  ,4800
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13793332    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,09/02/2021,(53642) Pharmacists,(id:42167) Pharmacy,PRICEWATERHOUSECOOPERS LLP,id:13742774    ,490.82
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13734669    ,1430
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747359    ,1270
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81230) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,COOK UK LTD,id:13605854 ,432
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(88720) Other – Other Operating Expenditure,(id:40456) Finance Director,EDWARDS LIFESCIENCES LTD,id:13721434   ,-42
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(10090) Fixed Asset Clearing,(id:1564420) TRUST Capital Cost Centres,ALAN ELECTRICAL LTD,id:13698814  ,8718.18
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,TEVA UK LTD,id:13743007,4968
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81400) Medical Surgical Supplies & Equipment,(id:42446) Transplant Renal and Urology,KARL STORZ ENDOSCOPY UK LTD,id:13802214  ,706.35
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799750    ,1057.9
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(83880) Building & Engineering,(id:4629419) STH Site Services,MAITLAND ENGINEERING LTD,id:13759015    ,4577
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747114    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(89595) Non-Healthcare from Foundation Trusts,(id:42213) Medical Specialties,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,id:13687119  ,1793
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83400) Office Equipment,(id:42339) Evelina Surgery Theatres & PICU,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794    ,807.88
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(50562) Qualified Nursing Staff,(id:41928) PACCS,MEDICSPRO LTD,id:13727413   ,679.65
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:4620419) PACCS,THERAPY EQUIPMENT LTD,id:13772715    ,5418.84
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81225) Medical Surgical Supplies & Equipment,(id:590450) Evelina Community Services,THE HELPING HAND CO (LEDBURY)LTD,id:13799319   ,1352.4
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42298) Cardiovascular Services,JOHNSON & JOHNSON MEDICAL LTD,id:13771468,1500
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799718    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:41874) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13633898    ,2139.81
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(82800) Bedding & Linen,(id:42475) Surgical Oncology,NHS SUPPLY CHAIN (MAIDSTONE),id:13633898    ,39.25
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(83880) Building & Engineering,(id:199405) STH Site Services,QUALITY & SERVICE LTD (Q&S),id:13704594  ,10041.25
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81100) Dressings,(id:42599) Sterile Services,ELIS UK LIMITED,id:13776876    ,540.2
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81255) Medical Surgical Supplies & Equipment,(id:42290) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13687498 ,22.79
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13766590    ,2147
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743175    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CENTRAL HOMECARE LTD,id:13799731 ,7180.8
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(84550) Establishment,(id:42735) IT / Digital Directorate,PROBRAND LIMITED,id:13750375 ,982.8
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42416) Coronavirus [FCOVID],BOC LTD :02107500,id:13654635,74764.8
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792928    ,2135.36
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(89280) Other - Consultancy costs,(id:42277) Cancer Supportive Services and R&D,BEVERLEY THOMAS,id:13698454,1080
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13799816    ,625
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81250) Medical Surgical Supplies & Equipment,(id:1348419) Clinical Imaging & Med Physics,AQUILANT LTD,id:13670114   ,3240
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13728850   ,6259.81
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(83110) Energy Costs,(id:4934425) Asset Management,EDF ENERGY,id:13706374    ,1584.19
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81100) Dressings,(id:4080419) Finance Director,VYGON (UK) LTD,id:13710320   ,2298.24
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772052    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42367) Clinical Imaging & Med Physics,COOK UK LTD,id:13722861 ,660
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:590522) Integrated Local Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13633898   ,51
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13777915    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13752842   ,1175.16
Department of Health,Guys and St Thomas NHS Foundation Trust,26/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13805564    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42221) Medical Specialties,ALCON EYE CARE UK LIMITED,id:13801274   ,3024
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81100) Dressings,(id:41914) Evelina Surgery Theatres & PICU,ELIS UK LIMITED,id:13601114    ,599.6
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83400) Office Equipment,(id:42372) Clinical Imaging & Med Physics,BAYER PLC,id:13791874    ,2112
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13717362    ,658.88
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13743193    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83400) Office Equipment,(id:42059) Evelina Medicine & Neonatology,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794,14.08
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42223) Medical Specialties,NHS SUPPLY CHAIN (MAIDSTONE),id:13687498,3805.52
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13723592    ,845.13
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(10025) Fixed Asset Clearing,(id:4790419) TRUST Capital Cost Centres,G&M BUILDING CONTRACTORS ESSEX LTD,id:13690695  ,239797.73
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81100) Dressings,(id:42260) Oncology Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794,4904.1
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(50200) Consultants,(id:42304) Cardiovascular Services,LEWISHAM AND GREENWICH NHS TRUST,id:13687555   ,1130.12
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(83500) Furniture & Fittings,(id:42465) Surgery,TECHNIBLINDS LTD,id:13715714 ,667.2
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42011) Dental Services,DAVIS SCHOTTLANDER & DAVIS LTD,id:13655067  ,8031.24
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(10020) Fixed Asset Clearing,(id:871419) TRUST Capital Cost Centres,LTS ARCHITECTS LTD,id:13704495    ,850
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(10010) Fixed Asset Clearing,(id:43512) TRUST Capital Cost Centres,MORGAN HUNT UK LTD,id:13754314,2143.2
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(83110) Energy Costs,(id:492414) Asset Management,BRITISH GAS BUSINESS:70299300,id:13751576 ,1001.44
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81250) Medical Surgical Supplies & Equipment,(id:639421) Cardiovascular Services,COOK UK LTD,id:13644527  ,19200
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83640) IT Costs,(id:40456) Finance Director,VELOCITY TECHNOLOGY SOLUTIONS UK LTD,id:13748359    ,7917
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81700) Lab Equipment Purchase,(id:42513) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13633898 ,12.22
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42506) Evelina Womens Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13687498 ,6887.55
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(89510) Other – Other Operating Expenditure,(id:42918) Commercial,STICHTING ZUYDERLAND MEDISCH CENTRUM,id:13656037  ,660.44
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:41949) Gastrointestinal Medicine & Surgery,B.BRAUN MEDICAL LTD,id:13783195   ,1226.09
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42325) Evelina Central,NHS SUPPLY CHAIN (MAIDSTONE),id:13709794    ,34.56
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(82600) Uniforms & Clothing,(id:41927) PACCS,FISHER & PAYKEL HEALTHCARE LTD,id:13703078,972
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:4080419) Finance Director,UNOMEDICAL LTD,id:13716797,1754.46
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81100) Dressings,(id:42599) Sterile Services,ELIS UK LIMITED,id:13697975    ,655.4
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(50200) Consultants,(id:42304) Cardiovascular Services,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,id:13687916 ,5872.71
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13752908    ,1874
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,ACLARDIAN LIMITED,id:13747290    ,3060
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13772008    ,762.97
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81000) Surgical Appliances,(id:42485) Surgery,TALAR MADE ORTHOTICS LTD,id:13768414    ,88.4
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(80205) Drug Costs,(id:42273) Haematology Cellular Pathology and Supporting Services,HEALTHCARE AT HOME LTD,id:13784435   ,1871.2
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(83400) Office Equipment,(id:4624420) Guys Site services,ARC-UK TECHNOLOGIES LTD,id:13573514,1440
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHNET HOMECARE LTD,id:13747294    ,1586.85
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13752247   ,2259.14
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(50200) Consultants,(id:42194) Specialist Ambulatory Services,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,id:12918481    ,2388.08
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42473) Surgical Oncology,BAXTER HEALTHCARE LTD,id:13671074    ,1790.57
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,AAH PHARMACEUTICALS LTD,id:13738304   ,2107.75
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(83360) Premises Services,(id:4889419) Essentia Community Services,REDWOOD FIRE LTD,id:13757834  ,2600
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(84400) Transport,(id:42579) Central Services,STARCROSS TRADING LTD T/A BEARS,id:13802194   ,2148.66
Department of Health,Guys and St Thomas NHS Foundation Trust,09/02/2021,(51872) Physiotherapists,(id:42230) Therapies and Rehabilitation,PRICEWATERHOUSECOOPERS LLP,id:13742774    ,1376.21
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42506) Evelina Womens Services,SCHULTZ MEDICAL (UK) LTD,id:13733035,1218
Department of Health,Guys and St Thomas NHS Foundation Trust,19/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42287) Cardiovascular Services,NHS SUPPLY CHAIN (MAIDSTONE),id:13687498 ,184.22
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,CHRYSTAL CONSULTING LTD,id:13717218   ,17964
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83500) Furniture & Fittings,(id:41883) TAP,NHS SUPPLY CHAIN (MAIDSTONE),id:13641574   ,3936
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(83400) Office Equipment,(id:42372) Clinical Imaging & Med Physics,BAYER PLC,id:13791875    ,2112
Department of Health,Guys and St Thomas NHS Foundation Trust,24/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13792873    ,12600
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42517) Evelina Womens Services,MICROM UK LTD,id:13716622 ,1086.96
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(81200) Medical Surgical Supplies & Equipment,(id:42339) Evelina Surgery Theatres & PICU,ADVANCED STERILIZATION PRODUCTS (UK) LTD,id:13722988 ,1006.2
Department of Health,Guys and St Thomas NHS Foundation Trust,25/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,SANOFI AVENTIS,id:13793437  ,21857.4
Department of Health,Guys and St Thomas NHS Foundation Trust,12/02/2021,(21150) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,HEALTHCARE AT HOME LTD,id:13747311    ,563.42
Department of Health,Guys and St Thomas NHS Foundation Trust,05/02/2021,(21170) Inventories - Finished goods,(id:40092) TRUST Balance Sheet Codes,PORTSMOUTH HOSPITALS NHS TRUST,id:13725614 ,9129.2
